BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
13728,541,340,-5.6;-2;-665.3713,0
13728,541,340,-4.9;-0.4;-586.1395,0
901,541,340,-2.8;-0.4;-586.68665,0
6133,541,340,-2.4;-1.6;-646.02277,0
13728,541,340,-4.2;-2.4;-685.6243,0
13728,541,340,-3;-3;-715.4148,0
0,0,342,6.2;6.1;1.7999275,0
0,0,419,8.2;10.9;-12.231525,0
13498,10261,419,10.3;11.9;34.039116,0
13498,10261,419,7.6;10.5;-36.40405,0
1008,1398,419,9;10.6;-31.967876,0
13498,5478,419,9.7;10.5;-32.996876,0
1008,1398,418,9.7;10.7;-25.272406,0
1008,1398,418,12;10.3;-44.41031,0
1008,1398,418,11.2;13.1;94.03276,0
13498,10261,418,13.6;11.1;-6.522434,0
571,541,397,31.5;38.6;806.9333,0
4791,3889,397,31.8;35.3;639.6724,0
3991,3492,397,29.8;36.3;687.5059,0
3991,3492,397,27.6;33.5;550.31085,0
952,0,397,32.2;37;723.4973,0
952,0,397,31.8;40;872.9755,0
952,0,397,23;25.1;127.83242,0
952,0,397,23.7;23.9;68.66911,0
952,0,397,23.7;22.4;-6.2619724,0
952,0,397,18.1;14.5;-398.65726,0
952,0,397,18;12.9;-478.08188,0
952,0,397,30.6;26.9;220.13786,0
952,0,397,31.2;19.3;-160.3408,0
952,0,397,29.7;20.9;-79.60657,0
952,0,397,30.7;21;-74.01525,0
952,0,397,28.6;20.3;-111.217865,0
952,0,397,34.4;10.3;-610.61597,0
4801,114,397,32.6;34.3;587.60455,0
4801,114,397,30.4;34.1;577.5965,0
4801,114,397,29.5;31.3;439.1634,0
5100,114,397,28.9;34.5;598.7944,0
4801,114,397,31;30.4;393.288,0
4801,114,397,27.5;29.6;353.65625,0
4801,114,397,29.7;28.1;278.7144,0
4801,114,397,27.6;27.7;259.60483,0
4801,114,397,27.1;26.3;190.27452,0
4801,114,397,25.8;25.7;159.85945,0
4801,114,397,24.7;25.1;130.40547,0
4801,114,397,22.6;24.9;118.660324,0
5100,114,397,21.2;28.3;288.9794,0
4801,114,397,23.8;23.8;62.267605,0
5100,114,397,22.1;23.2;34.74828,0
5100,114,397,20.9;27.2;234.66876,0
4801,114,397,26.2;22.3;-9.718752,0
5100,114,397,23.8;21.6;-44.62488,0
5100,114,397,21.8;21.6;-45.687057,0
5100,114,397,20.8;20;-125.46944,0
5100,114,397,19.5;22.2;-15.341138,0
5100,114,397,19.2;20.7;-90.05032,0
5100,114,397,17.1;20.2;-115.98519,0
5100,114,397,16.6;18.9;-178.77429,0
5100,114,397,16.3;21.5;-52.203003,0
5100,114,397,17.2;16.7;-289.61307,0
5100,114,397,16.9;15.2;-362.91827,0
5100,114,397,19.1;13.8;-436.93137,0
5100,114,397,17.6;12.8;-485.183,0
5100,114,397,16;12.3;-511.83377,0
5100,114,397,20.6;15.8;-334.69064,0
5100,114,397,18.1;11;-577.054,0
4801,114,397,32.6;28.9;317.55734,0
4801,114,397,31;28.5;301.1924,0
4801,114,397,32.2;27.6;255.73648,0
4801,114,397,32;26.4;194.83594,0
4801,114,397,29.9;26;172.35791,0
4801,114,397,28.5;25.9;169.78766,0
4801,114,397,29.4;24.5;98.958374,0
4801,114,397,31.3;24.3;87.516045,0
4801,114,397,31.5;22.8;15.244286,0
4801,114,397,30.1;22;-27.109928,0
4801,114,397,31.9;19.7;-138.09026,0
4801,114,397,28.1;19.6;-146.38489,0
4801,114,397,27.1;20.8;-87.20346,0
4801,114,397,26.9;17.9;-231.94226,0
4801,114,397,30.1;16.6;-297.35516,0
4801,114,397,31.6;17.6;-245.63123,0
4801,114,397,29.5;14.5;-398.36398,0
4801,114,397,32.2;14.3;-410.07654,0
4801,114,397,33.4;17.7;-240.46066,0
4801,114,397,33.4;15.1;-368.24106,0
4801,114,397,34.6;13.1;-469.46814,0
4801,114,397,33.3;12.3;-510.05038,0
4801,114,397,34.9;14.8;-384.97964,0
4801,114,397,35.8;12.7;-490.26706,0
5100,114,397,36.1;10.5;-600.18225,0
4801,114,397,36.2;11.6;-546.49524,0
5100,114,397,34.8;9.3;-659.5971,0
5100,114,397,36.7;8.1;-719.04456,0
4806,3470,397,29.5;32.7;508.72632,0
4806,3470,397,28.9;31.7;459.61954,0
4806,3470,397,27.8;30.3;387.58832,0
4806,3470,397,28.9;29.5;347.5463,0
4806,3470,397,27.3;28.7;310.94873,0
4806,3470,397,28.3;27.3;240.91925,0
4806,3470,397,25.9;26.7;208.41672,0
4806,3470,397,27.1;25.9;169.31363,0
4803,3471,397,31.1;31.7;457.1079,0
4803,3471,397,31.4;30.3;389.09027,0
4803,3471,397,30.4;29.1;329.76038,0
4803,3471,397,31.7;29.2;335.09134,0
4803,3471,397,30.6;28.1;281.83362,0
4803,3471,397,29.5;27.3;237.50938,0
4803,3471,397,31.6;27;226.68356,0
4803,3471,397,30.5;26.7;211.7207,0
3992,3490,397,25.7;32;472.26193,0
5102,3491,397,25.1;29.2;335.20862,0
5102,3491,397,23.6;27.9;269.4975,0
5102,3491,397,22.4;26.6;204.77328,0
5102,3491,397,22.3;27.8;265.61472,0
4464,3482,397,24.5;30.2;385.6052,0
4464,3482,397,21.3;27.5;247.5385,0
4464,3482,397,21.3;25.8;166.21509,0
4464,3482,397,16.3;19.7;-139.18358,0
4464,3482,397,15.8;22.9;18.007828,0
4810,3473,397,24.4;25.1;129.52414,0
4810,3473,397,22.7;25.2;135.0547,0
4810,3473,397,25.5;24.8;114.370766,0
4810,3473,397,24.3;23.5;51.54378,0
4810,3473,397,28.5;23.7;59.701458,0
4810,3473,397,29.5;22.6;2.8598082,0
4810,3473,397,27.7;22.7;8.855936,0
4810,3473,397,35.1;12.6;-496.96518,0
4810,3473,397,35.3;11.5;-547.98004,0
4810,3473,397,35.4;14.9;-380.77518,0
4810,3473,397,36.1;12.5;-498.94965,0
4810,3473,397,36.2;13.5;-451.94202,0
4810,3473,397,36.3;10.8;-587.60236,0
4810,3473,397,37.4;12.2;-517.31006,0
3992,3483,397,21.7;28.1;278.27197,0
3993,3485,397,21.5;22.7;8.435079,0
3993,3485,397,23.5;22.4;-5.2822857,0
3993,3485,397,24.2;21;-73.26492,0
3993,3485,397,22.2;20.9;-80.8859,0
3993,3485,397,21.2;21.3;-62.1341,0
3993,3485,397,20.9;20.2;-114.966774,0
3993,3485,397,20.5;22.6;2.3546448,0
3993,3485,397,20.1;21.5;-52.178406,0
3993,3485,397,18.8;20.6;-95.10929,0
3993,3485,397,18.9;21.7;-41.383606,0
3993,3485,397,18.7;19.4;-153.45674,0
3993,3485,397,17.8;20.9;-77.97945,0
3993,3485,397,17.6;19.4;-157.44995,0
4802,3474,397,25.6;21.8;-37.405968,0
4802,3474,397,29.3;21.2;-63.077446,0
4802,3474,397,28.1;21;-77.11166,0
4802,3474,397,31.9;20.7;-89.07002,0
4802,3474,397,28.8;20;-122.927765,0
4802,3474,397,30.8;19.6;-147.43721,0
4802,3474,397,29.2;19;-176.35529,0
4802,3474,397,31.6;18.6;-196.1091,0
4802,3474,397,30.5;18.5;-199.59264,0
4802,3474,397,26.5;20.8;-84.915276,0
4802,3474,397,31;17.1;-269.20795,0
4802,3474,397,29.4;16.1;-319.90643,0
4802,3474,397,28.4;15.7;-338.64603,0
4802,3474,397,31.2;15.5;-352.18866,0
4802,3474,397,32.3;14.9;-379.5375,0
4802,3474,397,33.1;17;-274.82056,0
4791,3890,397,17.3;22.3;-12.26722,0
3988,3479,397,19.8;18.9;-181.10396,0
3988,3479,397,16.1;18.1;-221.72223,0
3988,3479,397,18.8;17.5;-252.79977,0
3988,3479,397,17.9;15.7;-340.65277,0
3988,3479,397,19.7;15.3;-359.8684,0
3988,3479,397,16.8;13.5;-451.49823,0
3986,3481,397,19.5;15.3;-362.54904,0
3986,3481,397,17.7;14.5;-402.04138,0
3986,3481,397,15.7;13.7;-440.42856,0
3986,3481,397,18.2;12.6;-493.51947,0
3986,3481,397,16.9;12.4;-503.93417,0
3986,3481,397,20.4;11.7;-537.9645,0
3986,3481,397,19.2;11.6;-547.6637,0
3986,3481,397,16.8;10.3;-612.8915,0
3986,3481,397,15.3;11.6;-545.417,0
3996,3484,397,16.7;13.6;-443.97168,0
5102,3480,397,18.4;10.3;-608.4841,0
5102,3480,397,20;10.2;-615.2367,0
4865,3968,397,31;32.6;504.4359,0
4809,3472,397,30.6;25;126.33112,0
4809,3472,397,32.2;24.8;117.008125,0
4809,3472,397,30.5;23.9;68.49909,0
4528,4351,397,28.1;21.4;-54.28152,0
4804,3475,397,26.5;19.2;-163.18727,0
4804,3475,397,27.1;17.4;-254.5318,0
4807,3476,397,29.1;14.1;-420.09494,0
4807,3476,397,33.6;14;-423.95123,0
4807,3476,397,34;12.8;-487.11078,0
4807,3476,397,32.6;10.9;-580.43976,0
4808,3477,397,32.5;13.4;-452.9436,0
4808,3477,397,31.3;13.5;-452.86627,0
4808,3477,397,33.5;13.1;-470.33524,0
4808,3477,397,34.5;14.1;-421.1433,0
4808,3477,397,33.3;10.8;-587.3032,0
3990,3488,397,34.8;10.9;-579.7607,0
3990,3488,397,36.5;10.3;-609.4175,0
3990,3488,397,36.7;9.3;-660.398,0
3997,3487,397,34.8;10.1;-620.73944,0
3997,3487,397,32.8;9.8;-634.5286,0
3997,3487,397,34.1;8;-725.59064,0
4540,4363,397,35.6;9.3;-661.57166,0
3268,2998,387,17.5;7.4;-191.6381,0
3268,2998,387,15.1;9.9;-63.950687,0
3276,3006,387,17.7;6.8;-218.5784,0
3276,3006,387,16.4;7.1;-205.6549,0
3276,3006,387,8.8;14.2;150.8549,0
3276,3006,387,4.7;17.4;308.79868,0
3272,3002,387,16.5;7;-208.1913,0
3272,3002,387,5.7;16.4;258.0758,0
3270,3000,387,16.6;7.2;-197.1619,0
3270,3000,387,7.6;16.2;249.9275,0
3270,3000,387,5.7;16.2;251.9417,0
3274,3004,387,16.6;7;-209.483,0
3274,3004,387,5.5;16.4;259.5104,0
3267,2997,387,17.5;7.4;-191.6593,0
3275,3005,387,15.7;8.2;-149.7395,0
3275,3005,387,5.9;16.7;273.3959,0
3273,3003,387,15.7;7.9;-164.0031,0
3273,3003,387,6.3;16.4;259.5406,0
3269,2999,387,15.1;9.9;-64.42858,0
3336,3014,387,14.5;9.5;-86.0597,0
3256,3666,387,14.5;9.7;-73.691696,0
3256,3666,387,10.6;10.6;-30.362904,0
3256,3666,387,9.1;13.9;133.10074,0
3256,3666,387,4.8;17.1;296.56445,0
3279,3009,387,13.5;10;-60.16632,0
3282,3012,387,10.7;10.8;-18.87549,0
3282,3012,387,9.3;11.3;4.074097,0
3277,3007,387,12.5;9.4;-89.95608,0
3278,3008,387,12.5;9.4;-87.61536,0
3280,3010,387,10.9;10.8;-21.888107,0
3280,3010,387,9.4;11;-9.035439,0
3281,3011,387,10.6;10.7;-22.99542,0
3281,3011,387,9.4;11.4;8.590759,0
3262,3018,387,9.2;14.1;146.2577,0
3261,3017,387,9.2;14;139.6658,0
3259,3015,387,9.1;14.1;143.6289,0
3259,3015,387,4.7;17.4;310.8941,0
3260,3016,387,9.1;14;139.7878,0
3263,3019,387,9.4;13.6;122.2343,0
3271,3001,387,7.4;16.1;246.9673,0
3271,3001,387,6.4;16.2;251.0872,0
3283,3013,387,5.2;16.9;284.1382,0
3264,2904,387,4.3;17.6;318.0437,0
3266,2905,387,4.5;17;292.6603,0
3266,2905,387,5.1;18.1;347.9821,0
3265,2906,387,5.4;17.5;314.5317,0
2,411,137,23;21.3;-8.473448,0
2,411,137,23.1;20.2;-63.861988,0
2,411,137,24.1;20;-72.63148,0
2,411,137,19.6;34.1;633.05963,0
2,411,137,18.1;34;629.96295,0
2,411,137,15.2;26.4;247.61134,0
2,411,137,16.6;26.2;236.10507,0
2107,1721,137,21.9;23.6;106.3547,0
1289,1720,137,22;23.5;105.8703,0
136,396,137,23;21.1;-15.148897,0
136,396,137,23.8;20.1;-65.976204,0
136,396,137,20;25.9;221.177,0
136,396,137,19.7;27.1;285.87866,0
136,396,137,21.5;27.4;297.52924,0
136,396,137,21.2;28.4;348.95996,0
136,396,137,18.7;28.1;334.7551,0
136,396,137,24.2;21.8;16.84095,0
136,396,137,19;29.6;408.67395,0
136,396,137,19.8;30.9;474.23108,0
136,396,137,20.8;32.3;542.9277,0
136,396,137,19.6;32.7;563.8183,0
136,396,137,18.5;32.6;559.9322,0
136,396,137,18.7;34.2;639.3123,0
136,396,137,17.6;33.7;611.53253,0
136,396,137,16.6;32.8;566.91785,0
136,396,137,16.5;31.3;495.9368,0
136,396,137,15.3;30.8;470.14493,0
136,396,137,17.3;29.2;386.49606,0
136,396,137,15.9;28;329.41522,0
136,396,137,17.6;26.6;259.56796,0
136,396,137,16.5;26.5;252.49513,0
136,396,137,16.3;25.3;193.28244,0
788,1273,137,21.6;22.4;50.65337,0
13498,10261,137,19.1;21.4;-3.758845,0
13498,10261,137,21.6;21.1;-14.664534,0
13498,10261,137,30.1;24;129.84969,0
952,0,137,21.1;21.5;3.7760088,0
952,0,137,20.1;25.1;181.00853,0
952,0,137,21.9;25.9;224.29321,0
952,0,137,32.6;30.5;454.48837,0
952,0,137,30.1;29.3;393.87976,0
952,0,137,31.8;26.5;251.035,0
952,0,137,27.7;21.1;-15.302971,0
952,0,137,25.7;20.9;-24.160513,0
952,0,137,30.2;21.1;-14.453302,0
952,0,137,28;26.1;235.57115,0
952,0,137,28.3;25;178.1249,0
384,684,137,20;25.4;199.08252,0
384,684,137,18.9;24.7;163.42885,0
384,684,137,18.8;34.1;634.39526,0
26,26,137,20.2;25.9;225.16434,0
26,26,137,19.1;26.2;236.63058,0
26,26,137,15;28.7;365.9587,0
26,26,137,16.7;27.3;294.2843,0
117,352,137,19.5;27.1;281.65344,0
117,352,137,19.6;28.2;340.4483,0
117,352,137,18.4;28.2;340.4356,0
2144,1517,137,18.8;25;177.84499,0
5042,4091,137,21.4;26.7;262.7765,0
4619,4092,137,21.4;26.7;262.9933,0
320,353,137,21.3;29.1;382.54428,0
320,353,137,18.5;29.4;396.68088,0
320,353,137,18.6;32.4;550.6509,0
320,353,137,18.4;33.8;616.5741,0
320,353,137,17.6;32.8;570.6972,0
320,353,137,17.5;31.4;499.4578,0
320,353,137,17.2;30.3;441.16336,0
320,353,137,16.3;32;527.33673,0
320,353,137,17.2;28.7;364.98203,0
320,353,137,15.9;28.1;333.3323,0
1154,1332,137,18.9;25.2;186.5345,0
133,115,137,29.6;31.2;486.23886,0
133,115,137,30.7;32.5;552.00775,0
133,115,137,31.9;32.5;552.046,0
133,115,137,30.3;35.5;704.44354,0
133,115,137,28.8;36.4;747.5763,0
133,115,137,30;36.9;771.3374,0
133,115,137,28.1;29.9;423.55508,0
133,115,137,30.1;28;327.31027,0
133,115,137,30.6;26.9;273.61435,0
133,115,137,28.7;26.5;255.99162,0
133,115,137,30.2;25.3;195.94144,0
133,115,137,30;24.1;135.61731,0
133,115,137,28.2;27.9;323.4305,0
133,115,137,28;24.7;163.37912,0
133,115,137,27.5;32;529.7681,0
133,115,137,27;29.5;402.6721,0
789,1274,137,31.9;32.7;564.841,0
790,1274,137,30.7;29.2;386.2941,0
789,1274,137,29.5;30.5;453.3651,0
322,1313,137,29;31.9;522.5625,0
322,1313,137,30.4;32.3;543.8519,0
322,1313,137,28.3;30.5;453.9282,0
322,1313,137,29.5;26;227.34383,0
322,1313,137,27.4;28.5;355.19138,0
325,560,137,30.9;33.4;596.74945,0
325,560,137,31.6;35.1;684.9606,0
325,560,137,30.6;35.3;695.7165,0
325,560,137,31.3;36.6;759.2297,0
314,341,137,30.1;34.6;656.72046,0
314,341,137,29.1;35.4;696.50977,0
314,341,137,30.1;36;726.0932,0
1372,1201,137,30.9;34.8;669.8956,0
1371,1200,137,31.3;35.2;688.67035,0
7496,6354,137,30.8;37;776.0109,0
1216,1339,137,31.2;28.5;352.57684,0
45,45,137,30.8;27.7;313.6552,0
3186,2930,137,30.7;26.6;258.51007,0
3186,2930,137,30.1;24.9;171.01257,0
312,361,137,31.7;26.7;264.26263,0
312,361,137,31.4;25.6;207.5275,0
386,639,137,31;25.6;208.78241,0
386,639,137,30;24.8;170.71736,0
386,639,137,31.4;24.2;140.44417,0
386,639,137,30.1;23.6;106.37649,0
329,369,137,27.9;25.5;205.0659,0
331,373,137,28;26.2;240.1594,0
328,379,137,27.8;26.1;233.8604,0
1082,891,137,30.2;29.2;389.1048,0
1378,1326,137,32.3;23.2;90.311844,0
62,1823,137,29.7;21.5;2.6486359,0
62,1823,137,30;20.2;-63.43182,0
62,1823,137,31.1;19.3;-107.208,0
62,1823,137,28.5;20.1;-67.58879,0
62,1823,137,28.1;21.2;-11.48954,0
62,1823,137,26.3;21;-23.72784,0
61,1822,137,30.3;21.2;-12.961041,0
61,1822,137,30.1;19.4;-103.70149,0
61,1822,137,27.5;21.2;-10.897381,0
61,1822,137,25.5;20.9;-24.016638,0
63,1824,137,29.6;21.5;5.948223,0
63,1824,137,30.5;18.9;-128.52533,0
63,1824,137,27.5;21;-19.05039,0
63,1824,137,25.5;20.9;-28.058117,0
201,1826,137,30;20.7;-38.319458,0
201,1826,137,30.7;19.5;-97.134026,0
201,1826,137,28.7;19.5;-98.62183,0
64,1825,137,30.4;20.5;-48.70861,0
64,1825,137,30.9;19.5;-94.156166,0
64,1825,137,29;20.3;-55.36954,0
64,1825,137,28.2;21.5;1.148477,0
64,1825,137,27.1;21;-19.538465,0
64,1825,137,25.7;21.2;-9.8188095,0
55,1821,137,31;20.2;-61.1089,0
55,1821,137,28.8;21;-19.238588,0
55,1821,137,27.1;21.4;-3.3054385,0
55,1821,137,25.1;21.3;-8.237394,0
3220,2964,137,20.2;25.1;185.7591,0
178,366,137,19.3;30.5;455.3846,0
178,366,137,19.5;31.6;508.825,0
178,366,137,21.4;31.6;510.9197,0
178,366,137,20.5;32.8;569.2959,0
321,355,137,17;32.4;550.8697,0
2221,1732,137,15.8;28;328.096,0
326,561,135,23.1;36.5;753.03754,0
326,561,135,24.1;37;778.78143,0
326,561,135,21.9;37.2;788.5568,0
326,561,135,25.6;37.6;807.8098,0
788,1273,135,24;36.1;735.6196,0
786,1273,135,21.4;33.3;591.4138,0
135,117,135,22.8;37;776.48047,0
135,117,135,23;35.1;685.2416,0
135,117,135,25.9;37.2;790.353,0
135,117,135,24.3;38;826.48627,0
135,117,135,21.7;38.1;834.87683,0
138,399,135,22.6;36;729.3554,0
138,399,135,23;34.1;634.39435,0
138,399,135,22;34.6;660.8754,0
138,399,135,22.1;38.5;852.97314,0
306,129,135,26.3;36.8;769.38464,0
205,409,135,21.5;33.9;625.33185,0
205,409,135,21.3;35.5;702.3815,0
1257,2971,135,21.9;34.6;660.17017,0
1008,1398,135,24.3;34.9;675.504,0
1008,1401,135,24.7;34.9;672.54596,0
952,0,135,24.6;34.7;664.6577,0
13498,10261,135,22.9;34.5;654.11224,0
5133,4561,510,11.5;10.1;-52.53991,0
5133,4561,510,11.5;12;41.87976,0
5133,4561,510,8.7;7.5;-183.1074,0
3365,4567,510,11.2;11;-7.942991,0
3365,4568,510,10.6;10.7;-24.7692,0
5190,4570,510,10.5;10.7;-23.7822,0
5184,4570,510,11.5;11.2;-0.08484855,0
3365,4555,510,11.2;11.2;-0.002978198,0
5124,4553,510,11.2;12;38.01598,0
1008,5478,510,12;11.2;-0.91509676,0
1008,5478,510,9.1;5.7;-276.27502,0
1008,5478,510,11.2;9.8;-70.27528,0
5123,4552,510,10.5;11.2;2.407443,0
5125,4554,510,11.4;10.9;-12.24179,0
5122,4551,510,11.1;10.9;-15.22591,0
5183,4569,510,11.2;10.9;-16.13685,0
5134,4562,510,11.7;10.1;-55.62833,0
5134,4562,510,12;11.1;-2.263783,0
5135,4563,510,11.2;10.8;-20.64551,0
5135,4563,510,10.9;8.7;-126.1769,0
5135,4563,510,9.3;7.3;-192.6282,0
5247,4563,510,9.8;5.9;-265.519,0
5247,4563,510,8.8;5.9;-265.5027,0
5247,4563,510,8.8;4.9;-316.914,0
5247,4563,510,9.8;4.9;-316.2888,0
5129,4557,510,11.2;10.2;-51.19409,0
5129,4557,510,11.1;8.7;-126.3225,0
5129,4557,510,9.5;7.3;-192.64432,0
5129,4557,510,10.8;7.1;-204.90575,0
5128,4556,510,11.2;10.1;-55.14666,0
5128,4556,510,12;11.5;17.596876,0
5128,4556,510,11;8.7;-126.9359,0
5128,4556,510,9.1;7.5;-184.6527,0
5132,4560,510,11.4;10.7;-26.11595,0
5132,4560,510,9.1;8.3;-145.9962,0
3599,4571,510,12;10.1;-55.9963,0
5189,4574,510,12.4;10.1;-55.99331,0
5188,4573,510,12.3;10.1;-56.01003,0
5187,4572,510,12;10.3;-43.43166,0
5197,108,510,11.2;8.9;-115.0784,0
5131,4559,510,11.2;10;-59.78291,0
5131,4559,510,10.7;7.1;-203.80498,0
5136,4564,510,10.8;7.2;-198.76189,0
5138,4566,510,8.8;8;-160.0519,0
5130,4558,510,8.9;7;-208.6977,0
5137,4565,510,9;7.3;-193.2294,0
5193,4577,510,9.3;4.9;-316.3422,0
5191,4575,510,9.3;5.3;-296.2464,0
5196,4580,510,9.4;5.4;-291.1871,0
5194,4578,510,9.3;5.2;-301.7373,0
5192,4576,510,9.3;5.2;-301.991,0
5195,4579,510,9.2;5.7;-273.59207,0
3601,108,490,15.6;11;-8.006042,0
4638,4091,490,15.9;10.8;-21.13058,0
4639,4245,490,15.4;10.8;-22,0
4636,4243,490,15.6;10.8;-19,0
4637,4244,490,16;10.9;-14.05359,0
4635,4242,490,15.5;11.4;12.30388,0
4633,3164,490,15.9;10.7;-23.02259,0
4642,3170,490,15.3;10.8;-21.77466,0
4641,3171,490,15.3;10.8;-21.83575,0
4640,4246,490,15.6;10.4;-39.59723,0
13498,5478,129,9.4;11.2;-1.0383024,0
1008,1398,129,9.8;10.8;-20.35732,0
1008,1398,129,9.4;13.3;107.9144,0
13498,10261,129,9.6;11.4;11.980641,0
13498,1402,129,8.6;11.5;17.346706,0
1008,1398,535,6.1;6.2;6.551343,0
13498,10261,535,6.1;5.9;-7.807934,0
13498,10261,128,11.5;11.1;-3.7814415,0
0,0,177,3.5;3.6;4.739753,0
13498,10261,177,3.6;3.4;-7.1267185,0
5337,4753,519,12.6;11.1;-318.775,0
5337,4753,519,8.8;11;-324.97552,0
5355,4791,519,11.5;11.2;-312.2163,0
5356,4791,519,9;11.5;-299.0606,0
5334,4750,519,11.2;10.9;-328.5635,0
5334,4750,519,9.6;10.9;-330.06888,0
5336,4752,519,10.6;11;-326.5372,0
5336,4752,519,9.5;10.9;-329.24078,0
5335,4751,519,8.9;11.2;-312.1696,0
5327,4744,519,7.8;11.9;-280.4647,0
5392,4838,519,8.2;11.8;-282.13293,0
5328,4839,519,8.3;11.7;-288.37,17
5340,4756,519,8.8;9.2;-415.3639,0
5340,4756,519,8.1;11.8;-285.6624,0
5341,4757,519,9.5;11.3;-307.3499,0
5341,4757,519,8.1;11.9;-278.1588,0
5339,4755,519,9.5;11.5;-300.84735,0
5339,4755,519,9.9;10.1;-368.1071,0
5338,4754,519,9.9;10.3;-361.7249,0
5342,4758,519,9.6;11.5;-300.0031,0
5342,4758,519,8;11.9;-280.4661,0
5329,4745,519,7;13;-223.0192,0
5471,4815,519,7;13;-223.0192,0
5330,4746,519,6.9;13.3;-207.6785,0
5360,4762,519,15.6;23;274.89957,0
5360,4762,519,17;22.5;252.63829,0
5360,4762,519,17.7;23.5;299.43307,0
5343,4759,519,15.7;22.6;253.4531,0
5344,4760,519,16.7;22.9;268.1255,0
5345,4761,519,17.8;23.1;282.6733,0
3365,4747,519,17.2;25.7;410.4612,0
5332,4748,519,17.2;25.8;415.22552,4
5333,4749,519,17.2;25.8;417.4033,1
434,108,151,9.7;18.8;380.5083,0
2286,108,151,11.2;7.6;-180.6856,0
410,108,151,11.6;6.4;-237.2695,33
3484,3243,151,10;18.8;378.7628,0
13498,10261,151,11.2;20.4;462.9784,0
13498,10261,151,10;19;389.206,0
13498,10261,151,8.4;17.5;313.30875,0
13498,10261,151,13.5;16.6;271.28506,0
13498,10261,151,14.9;14.8;179.98929,0
13498,10261,151,10.6;12.4;60.995537,0
13498,10261,151,10.9;7.7;-175.14392,0
13498,10261,151,5.2;3.8;-371.60532,0
3487,3245,151,9.9;19.2;401.386,0
3486,3246,151,10;19.2;400.8182,0
3485,3244,151,9.6;18.8;382.6376,0
13504,1404,151,10.1;19.1;396.29913,0
13504,1404,151,8.5;17.5;315.8994,0
13504,1404,151,13.5;16.7;274.51654,0
13504,1404,151,14.8;14.9;183.53876,0
