BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
26,26,137,20.2;26;227.40268,15
26,26,137,19.1;26.2;237.79764,16
26,26,137,17.5;26.6;260.5306,27
26,26,137,15;28.6;360.03174,1
117,352,137,19.4;27.1;285.61145,12
117,352,137,19.7;28.3;344.34006,32
117,352,137,18.4;28.3;342.29037,6
2144,1517,137,18.7;25;176.41934,28
3186,2930,137,17.8;27.5;301.39105,34
320,353,137,16;28.2;338.3077,37
320,353,137,17.3;28.7;361.0883,26
320,353,137,17;30.2;439.93625,2
320,353,137,17.5;31.4;500.2379,23
320,353,137,16.2;31.9;525.1847,5
320,353,137,18.6;32.3;542.77405,25
320,353,137,18.5;29.4;399.47684,6
320,353,137,17.5;32.7;562.94507,27
320,353,137,18.3;33.8;617.19366,15
320,353,137,20.3;29.4;397.51987,37
320,353,137,21.4;29.1;383.23117,4
321,355,137,16.9;32.4;546.6461,36
178,366,137,19.5;31.5;504.93076,29
178,366,137,19.4;30.5;454.6698,26
178,366,137,20.3;33.1;581.85986,5
178,366,137,20.6;31.9;524.8439,25
783,1272,138,34.5;30.9;475.4431,2
785,1272,138,27.4;25.7;213.1237,9
784,1272,138,25.9;25.7;213.1352,54
22,400,138,35.1;30.3;445.56833,6
22,400,138,36.2;30.2;440.47754,8
22,400,138,36.4;28.8;366.26505,38
1405,1362,138,33.2;29.6;409.0849,13
1405,1362,138,33.9;28.6;359.2849,41
1405,1362,138,32.9;28.4;349.3968,60
339,393,138,33.1;29.8;417.5402,11
339,393,138,33.7;28.7;361.79938,35
340,394,138,34.1;29.5;404.58,14
340,394,138,33.4;28.4;347.97324,48
340,394,138,32.4;28;329.03674,66
340,394,138,31.4;27.8;319.62552,8
138,399,138,35.5;29.6;406.41498,15
138,399,138,34.9;28.5;355.62747,43
135,117,138,33.6;31.2;486.87466,3
135,117,138,34.6;30.3;442.00812,5
135,117,138,31.7;28.5;353.41516,9
135,117,138,30.4;27.1;284.66293,46
205,410,138,33.8;28.8;369.5682,30
13498,10261,138,34.3;31.7;514.23193,33
348,420,138,33.7;27.6;306.96033,27
12,13,138,31.8;29.8;419.8659,44
12,13,138,30.8;28.6;359.24115,7
341,402,138,29.7;25.4;200.41797,67
341,402,138,28.3;25.9;221.82877,70
341,402,138,27.5;24.3;145.3437,52
341,402,138,27.4;22.8;67.760994,54
38,363,138,27;23.5;105.5667,8
38,363,138,26.7;24.7;162.67993,62
38,363,138,28.8;23.2;87.59335,57
38,363,138,25.7;23.3;91.33701,64
38,363,138,24.4;23.5;101.49594,67
38,363,138,23;21.1;-18.69615,52
38,363,138,21.5;22.5;54.480225,64
206,403,138,26.9;23.3;95.33029,66
206,403,138,25.9;23.5;105.04509,56
769,225,138,26.7;22.8;70.9762,56
181,1181,138,25;23.7;111.560555,5
181,1181,138,24;23.4;100.44568,70
181,1181,138,25.4;22.7;65.73075,71
181,1181,138,24;24.6;158.64803,39
397,644,138,23.6;21.5;4.7613144,7
397,644,138,22.5;20.7;-34.15216,60
397,644,138,21.9;23.6;110.833755,41
397,644,138,21.1;22.3;44.94062,35
3187,2931,138,19.7;22;27.636549,39
786,1273,138,19.5;22.5;54.82166,54
787,1273,138,21.7;19.8;-83.78513,69
767,389,138,19.2;21.9;24.469456,38
767,389,138,18.1;21.5;5.874695,57
767,389,138,17;20.1;-64.92319,56
767,389,138,19.5;19.6;-89.3794,23
767,389,138,18.4;19.1;-118.89268,26
767,389,138,20.5;18.9;-124.6815,50
333,2165,138,18.9;21.6;9.740368,13
1155,1332,138,18.8;21.9;24.825045,4
59,56,138,18.6;21.5;5.3366413,42
59,56,138,17.6;20.4;-49.3888,41
59,56,138,20.4;19.7;-85.626366,26
59,56,138,18.8;19.3;-107.64281,71
765,386,138,18.5;21.8;17.325369,52
765,386,138,18.3;20.8;-31.35736,60
765,386,138,17.1;19.7;-87.158,21
765,386,138,18.3;19.7;-86.66977,40
765,386,138,19.3;19.1;-118.9501,36
765,386,138,20.7;18.3;-156.26744,42
766,384,138,18.8;21.2;-9.223728,9
766,384,138,17.8;20;-72.7742,64
766,384,138,19.7;19.3;-107.4855,59
766,384,138,17.5;19;-119.49342,40
768,565,138,19.9;20;-70.90869,10
2835,2530,138,19.5;19.6;-92.84,30
333,2167,138,18.6;19.4;-102.509834,63
2147,1518,138,18.6;18.9;-125.81753,28
767,2523,138,16.6;17.8;-179.7056,54
767,2523,138,16.7;16.8;-231.1895,49
767,2523,138,16.7;15.3;-307.3625,17
765,2525,138,17.1;17.5;-198.6493,13
765,2525,138,18.1;15.6;-289.8502,29
306,129,138,23;20.1;-66.43171,28
768,2526,138,17.6;17.1;-214.50752,67
768,2526,138,18.6;16.5;-244.27994,34
768,2526,138,16.3;16.1;-267.9361,9
768,2526,138,17.3;15.7;-285.58014,1
768,2526,138,16.6;17.1;-216.51929,40
766,2524,138,17.2;16.7;-234.60306,13
766,2524,138,18.5;15.6;-289.2653,30
773,1705,138,17.9;16.5;-248.82596,60
773,1705,138,17.4;15.5;-296.22726,39
312,360,138,14.4;16.9;-228.93034,8
2832,2527,138,17.8;15.9;-274.39554,36
2832,2527,138,16.4;15;-323.26447,19
1425,1704,138,17.5;16;-271.24243,41
139,1831,138,14.2;15.7;-285.17355,55
775,1866,138,13.9;16.9;-228.74756,48
766,1828,138,15;15.4;-300.051,28
766,1828,138,12.9;14.3;-354.5295,49
766,1828,138,14.3;13.8;-382.4,33
766,1828,138,15.8;14.1;-365.0721,14
768,1830,138,15.1;15.5;-298.3956,14
768,1830,138,13.9;14.5;-346.8114,54
768,1830,138,15.5;14.2;-359.823,62
768,1830,138,14.5;13.4;-400.78723,47
768,1830,138,16.7;14.4;-349.94626,71
776,559,138,13.6;16.5;-244.74712,70
776,559,138,12.6;17;-221.81061,39
774,345,138,13.5;17.1;-214.3319,30
773,347,138,13.4;16.6;-242.9082,57
765,1827,138,12.9;15;-322.92245,1
765,1827,138,14.5;14.3;-358.89734,23
767,1829,138,15.6;14.9;-327.657,9
767,1829,138,13.5;14.6;-342.0849,28
767,1829,138,12.3;14.2;-362.7403,50
2837,2532,138,13.9;14.5;-348.9891,35
2837,2532,138,12.9;14.3;-357.6868,17
2836,2531,138,15.5;14.2;-359.0906,16
389,643,139,29.9;24.6;157.22069,3
389,643,139,28.8;24;130.12141,6
389,643,139,28.6;22.1;33.511036,12
389,643,139,32.8;25;180.4416,21
59,56,139,28.6;22.5;55.26797,13
59,56,139,28.6;24.2;138.00899,14
59,56,139,32.2;24.4;150.88866,19
59,56,139,33.6;24;129.41296,4
59,56,139,33.7;25.1;184.77121,7
59,56,139,27.4;24;129.01009,6
59,56,139,26.9;25.9;223.0613,15
59,56,139,26.3;23.1;81.779335,29
59,56,139,27.6;21.9;24.127764,26
787,1273,139,28.9;23;77.13647,5
346,415,139,28.4;25.3;191.5587,17
346,415,139,33.8;25.5;202.82654,2
346,415,139,35.6;24.2;138.7949,16
346,415,139,27.4;23.3;91.09657,13
346,415,139,28.5;21.3;-6.200613,17
345,416,139,28.7;25.7;211.25967,22
345,416,139,28;23.5;105.522484,26
345,416,139,33.2;25.6;210.17715,24
345,416,139,35.2;24;129.97888,8
345,416,139,28.7;21.3;-5.9141574,15
344,413,139,28.3;25.6;206.69676,21
344,413,139,28;23.1;81.741714,24
344,413,139,32.8;25.3;194.48949,27
344,413,139,28.9;21.2;-11.021201,20
343,414,139,28.2;25.6;209.43239,20
343,414,139,27.5;23.4;97.33855,27
343,414,139,27.9;21.6;7.2189093,2
139,391,139,28;24.5;153.90024,27
139,391,139,28;22;28.630417,23
139,391,139,26.9;23.2;88.06552,23
383,642,139,32.7;25.4;198.25166,20
383,642,139,32.9;23.9;125.431786,14
383,642,139,33.9;24.1;133.79153,10
383,642,139,34.2;25.2;188.41893,26
1154,1331,139,28.6;22.9;75.44568,5
2151,1522,139,28.5;22.9;75.26262,30
3188,2932,139,28;21.3;-5.53864,5
329,369,139,28.2;20;-69.937065,3
329,369,139,26.7;19.6;-92.84251,12
329,369,139,28.7;18.6;-141.8921,27
329,369,139,26.8;18.6;-143.47069,32
328,379,139,27.3;19.5;-97.512184,24
328,379,139,28.8;18.9;-124.17466,9
330,376,139,26.6;19.5;-94.8605,19
330,376,139,29;18.7;-138.78438,22
1155,1868,139,27;19.2;-110.04972,6
331,372,139,27;19.2;-110.15536,14
2109,1604,139,26.8;18.7;-136.20436,23
36,296,139,14.3;24.8;169.99364,30
36,296,139,13.2;24.7;162.1685,20
36,296,139,13;23.6;107.45942,29
36,296,139,12.9;22.6;58.2905,6
36,296,139,12.7;26.2;240.21895,35
36,296,139,11.8;21.8;20.119555,9
36,296,139,10.4;21.5;2.0691607,28
2149,1520,139,13.9;24.4;147.70418,19
303,1180,139,14.1;25.4;196.20131,23
303,1180,139,12.6;25.6;208.6656,33
382,638,139,14;24.6;157.98624,12
382,638,139,13;24.3;141.3605,17
328,380,139,13.9;22.1;31.146528,31
328,380,139,12.6;22.6;59.89476,26
328,380,139,11.6;22.2;38.110855,7
329,370,139,13.4;22.1;33.29311,22
329,370,139,11.9;22.5;55.231735,23
159,381,139,13.3;22.3;42.120094,13
159,381,139,11.9;21.4;0.33158886,32
814,1239,139,12.7;24.8;167.2201,2
812,1239,139,11.5;24.4;147.0513,25
806,1239,139,11.4;22.4;48.9653,44
816,1240,139,12.1;25.1;184.1571,31
816,1240,139,11.8;23.7;114.2393,26
808,1240,139,11.1;22.7;65.36426,30
817,1238,139,10.3;23.6;106.6864,29
28,28,139,9.5;21.7;11.596714,15
28,28,139,9.6;20.7;-34.620552,56
12667,9911,139,8.7;20.8;-32.205154,19
8016,541,250,6.5;6;-4.634595,10
8016,541,250,4.6;5;-51.53259,7
43,43,148,23.5;22.4;47.95558,14
43,43,148,25.5;20;-73.09157,56
43,43,148,27;19;-119.62878,51
43,43,148,27;17.9;-174.04108,62
43,43,148,28.1;18.5;-146.90483,66
43,43,148,27.7;21.8;18.141422,47
43,43,148,29;22.4;48.142582,13
43,43,148,27.7;23.2;89.675446,42
43,43,148,24.5;21.2;-11.02282,31
582,453,148,21.7;23.4;100.4989,2
580,453,148,23.1;22.6;60.99113,5
583,453,148,21.3;21;-22.2019,1
580,453,148,23.4;19;-121.4335,23
582,453,148,23.9;15.2;-311.6212,80
581,453,148,25.7;27.9;324.1454,23
582,453,148,24.7;20.4;-52.48629,50
582,453,148,17.3;18.9;-126.9776,63
580,453,148,15.3;15.7;-285.6877,79
159,197,148,22.4;20.6;-41.30769,7
159,197,148,23.8;23.9;122.25013,17
159,197,148,21.6;19.2;-111.28168,20
159,197,148,20.3;17.7;-185.20894,41
159,197,148,24.9;23.5;104.6159,23
159,197,148,25.3;22.5;52.951717,6
59,56,148,23.4;23.5;101.231,9
59,56,148,23;21.8;16.70593,3
59,56,148,21.4;18.9;-127.863464,22
59,56,148,20.7;17.8;-180.194,35
59,56,148,26.5;18.3;-154.99048,28
59,56,148,26.7;19.7;-88.6306,19
59,56,148,26.3;22;28.936575,65
59,56,148,25;23.6;106.49437,3
59,56,148,25;21.5;3.2627873,16
59,56,148,25.3;22.6;59.83866,28
901,541,148,23.5;20.5;-48.33296,13
901,541,148,24;19.4;-100.3892,72
57,54,148,20.3;19.7;-88.71474,19
57,54,148,21;18.7;-136.40628,25
57,54,148,19.2;18.4;-153.58897,5
57,54,148,24.6;28.3;345.84238,9
57,54,148,27;29.2;390.48505,79
57,54,148,24;29.8;418.32654,8
57,54,148,28;29.6;410.64294,55
57,54,148,24.2;31.1;485.17307,69
57,54,148,23.4;27.2;289.5867,63
57,54,148,23.1;26.2;237.19638,59
57,54,148,21.8;26.9;271.85278,11
57,54,148,20.8;29.7;411.31027,26
57,54,148,20.2;28.4;347.25546,46
57,54,148,19.4;26.9;272.92368,32
57,54,148,21;30.7;463.7232,72
57,54,148,19.9;30.8;467.84488,72
57,54,148,18.9;28.7;361.0897,39
57,54,148,18;27.3;294.02582,62
57,54,148,22.4;24.8;170.11665,79
57,54,148,18.3;20.1;-66.647804,32
57,54,148,18.1;21.3;-7.613716,35
57,54,148,16.6;21.5;2.8469427,61
57,54,148,16.1;22.7;63.66613,13
57,54,148,14.5;24.6;160.8901,49
10,10,148,20.8;19.5;-95.608795,10
10,10,148,19.9;18.5;-145.25404,13
10,10,148,21.7;27.4;297.20935,62
10,10,148,21.5;29.3;392.51755,9
10,10,148,20.5;27.7;312.87238,83
10,10,148,20;28.9;373.3177,50
10,10,148,19.2;26.8;269.72165,53
10,10,148,18.8;28.1;334.60086,19
10,10,148,18.9;18.1;-168.02841,13
10,10,148,17.8;19.4;-99.6833,81
37,37,148,21.8;18.6;-139.36409,29
37,37,148,21.5;17.6;-190.00946,48
37,37,148,22.9;17.2;-212.72423,51
37,37,148,21.6;16.4;-252.12973,7
37,37,148,23.2;16.2;-259.938,63
49,49,148,21.8;18.7;-138.78041,31
49,49,148,22.2;17.7;-188.80089,45
