BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
3181,2925,145,22.7;19.6;-89.15677,19
3181,2925,145,17.3;21.3;-5.7935038,2
3181,2925,145,27.2;17.8;-182.28265,0
3181,2925,145,23.9;21.2;-13.233374,0
3181,2925,145,25.7;17.7;-188.40504,0
3181,2925,145,25.5;25.5;202.78096,0
952,0,145,12.3;22.7;64.24153,13
952,0,145,26.5;24.8;169.1533,33
952,0,145,11.1;23.8;118.226814,27
952,0,145,13.8;24.1;134.32666,2
952,0,145,15.8;26.5;253.98654,0
952,0,145,21.4;21.9;22.204813,0
952,0,145,14.1;27.3;292.8584,0
952,0,145,20.9;28.1;331.04175,0
952,0,145,15.6;24.1;133.294,0
952,0,145,18.1;22.8;70.00709,0
952,0,145,14.4;17;-223.56291,0
952,0,145,11.9;21.5;1.3655107,0
952,0,145,23.7;20.4;-49.961536,0
952,0,145,12.1;26.3;243.41705,0
952,0,145,19.5;20.8;-33.281723,0
952,0,145,23.4;23.5;101.71906,0
952,0,145,28;21.3;-5.3925104,0
952,0,145,13.9;25.4;199.90459,0
952,0,145,26.1;19.2;-111.06692,0
952,0,145,27;21.3;-6.9175515,0
952,0,145,25.8;16;-270.95618,0
952,0,145,30.4;25.8;220.57343,0
952,0,145,30.6;27;280.58746,0
952,0,145,14.7;20.2;-59.509575,0
3758096384,0,145,21.4;-7.3786975E+17;-3.689349E+19,0
13498,10261,145,13;22.9;74.90114,8
13498,10261,145,26.5;24.9;172.11705,50
13498,10261,145,14.3;16.6;-240.44061,32
13498,10261,145,13.8;24.1;131.12772,1
13498,10261,145,14.8;25.6;210.52553,0
13498,10261,145,17.6;21.9;25.161604,0
13498,10261,145,16.3;25.4;197.24579,0
13498,10261,145,20.1;21.1;-14.936922,0
13498,10261,145,27.8;16.3;-257.03796,0
13498,10261,145,16;21.9;25.058777,0
13498,10261,145,14.7;30.1;435.6484,0
204,271,145,25.5;24.5;154.47935,52
204,271,145,27.1;23.7;111.47077,23
204,271,145,27.8;24.8;166.48071,3
204,271,145,25.2;26.5;253.25064,1
204,271,145,29.5;24.2;137.61975,2
204,271,145,30.6;24.2;137.73494,30
204,271,145,26.2;26.9;273.169,0
399,634,145,27.2;24.2;136.20638,40
399,634,145,26.8;26.4;247.45694,55
399,634,145,29.2;25.3;192.59187,47
399,634,145,29.7;24;127.1852,52
399,634,145,29.1;26.7;262.0321,40
399,634,145,30.3;25.5;202.43526,55
399,634,145,31.1;26.6;260.88724,35
399,634,145,28.6;23.3;93.99463,0
188,275,145,28.2;25.5;201.41554,36
188,275,145,29.4;26.5;254.62871,1
188,275,145,30.7;26.7;265.21466,17
188,275,145,27.2;26;229.02563,52
188,275,145,30.4;25.7;214.62697,0
188,275,145,25.9;24.8;169.19373,0
1008,1398,145,12.2;23.1;84.196655,8
1008,1398,145,30.4;27.1;281.45007,0
39,1350,145,13.7;20.8;-33.162292,27
1156,1277,145,11.8;19.2;-111.69459,31
1159,1277,145,27.1;17.9;-174.80449,0
1159,1277,145,25.9;18.3;-155.11082,0
1158,1277,145,28.2;22.5;51.99968,0
13498,5478,145,13.7;24.2;136.02234,0
1161,1343,145,17.9;27.8;320.7598,0
735,247,145,18.6;27.6;309.0138,0
735,247,145,19.9;27.2;289.48166,0
737,250,145,19;27.4;298.56506,0
737,250,145,20;27.2;289.0211,0
737,250,145,19.3;28.4;346.2584,0
206,1047,145,15.6;22.7;61.57264,0
848,1047,145,14;21;-21.069788,0
848,1047,145,15.4;20.5;-44.7946,0
193,1125,145,14.7;21;-20.037058,0
1282,880,145,17.3;24.2;137.01128,0
1283,881,145,17.5;23.9;121.882545,0
1281,879,145,17.6;24;129.81982,0
23,23,145,27.1;18.1;-168.02936,0
23,23,145,28.1;16.8;-232.65399,0
847,1122,145,11.8;26;228.43906,0
847,1122,145,13.6;25.6;209.68405,0
802,1254,145,21.7;21.4;-3.8,0
802,1254,145,24;22.6;60.595325,0
305,2038,145,20;20.5;-46.57391,0
800,1252,145,21.7;21.3;-4.4,0
800,1252,145,24;22.7;61.469894,0
801,1253,145,21.7;21.4;-3.1,0
801,1253,145,24.1;22.7;61.676655,0
1317,1247,145,21.4;20.8;-33.2425,0
1317,1247,145,23.5;23.7;114.702,0
1309,1256,145,21.8;21.3;-8.180414,0
1313,1246,145,21.8;21.6;8.436317,0
1315,1249,145,22;21.6;7.101224,0
1316,1248,145,22.1;21.6;6.3694997,0
1314,1250,145,22;21.6;10.452001,0
1314,1250,145,23.5;23.8;116.4917,0
1311,1251,145,21.7;20.7;-36.71618,0
1207,1371,145,24.6;20.7;-34.464043,0
1162,1371,145,16.9;26.5;255.42308,0
1209,1371,145,10.6;17.1;-218.6635,0
1163,1371,145,10.3;16;-272.3511,0
166,245,145,24.9;20.7;-37.11494,0
166,245,145,16.9;26.7;265.51474,0
166,245,145,10.6;18;-172.3615,0
166,245,145,11.8;16.1;-266.001,0
844,479,145,12.5;26.2;237.10483,0
1935,2041,145,25.9;16;-269.3156,0
363,1997,145,27.9;16.4;-249.201,0
1936,2042,145,25.8;16;-270.994,0
21,1029,145,15.4;20.5;-44.7946,0
21,1029,145,15.6;21.8;17.562628,0
190,1024,145,15.6;22.6;56.86018,0
138,1033,145,17.7;21.9;23.69342,0
845,1016,145,19.4;21.3;-7.188814,0
170,1244,145,23.3;23.5;105.5157,0
306,1027,145,16.2;22.5;53.52793,0
838,1010,145,16.3;22.1;35.424496,0
13499,4149,145,15.9;22;28.022106,0
1280,878,145,26.3;21.7;13.091481,0
1008,1401,145,13.5;24.3;144.6431,0
1008,1401,145,28.3;24.5;154.2622,0
1008,1401,145,30.5;27;280.253,0
13501,1401,145,26.4;21.9;23.839287,0
804,1242,145,23.5;24.4;148.34697,0
13498,1400,145,13.7;24.4;150.42891,0
13500,1400,145,26.4;21.9;23.839287,0
2129,1504,145,30.1;25.5;203.2247,0
13502,1402,145,26.4;21.9;23.839287,0
168,249,145,16.9;26.5;253.66592,0
167,253,145,17.1;26.7;262.97202,0
167,253,145,10.4;18.1;-166.9055,0
167,253,145,11.8;16.1;-268.19998,0
306,129,145,23.9;29.6;409.88547,0
4778,4313,145,17.6;21.9;21.89567,0
3215,2959,145,19.7;24.3;141.24342,0
11127,8879,145,15.6;24.6;157.4704,0
11126,8878,145,15.6;24.6;158.7252,0
3758096384,1562,145,21.4;-7.3786975E+17;-3.689349E+19,0
3758096384,1591,145,21.4;-7.3786975E+17;-3.689349E+19,0
87,83,153,23.4;18.2;-160.70395,25
87,83,153,23;19.7;-88.96961,40
87,83,153,24.9;18.4;-150.1393,22
87,83,153,20.8;20.4;-51.651554,1
87,83,153,21.9;17.8;-179.78566,2
87,83,153,22.5;16.7;-235.3198,29
87,83,153,21.5;16.5;-248.98232,25
87,83,153,15.4;23;76.03565,0
87,83,153,21.8;20.3;-57.489895,0
87,83,153,16.6;27.2;289.76648,0
452,520,153,27.3;20.9;-25.24563,47
84,52,153,24;19.2;-110.76525,8
84,52,153,22.9;18.2;-159.0143,46
84,52,153,22.9;19.2;-111.8945,47
84,52,153,15.5;23.1;83.3611,0
84,52,153,16.7;27.2;289.4605,0
86,172,153,23.9;19.5;-96.97113,11
86,172,153,25.1;18.5;-145.4127,16
86,172,153,23.9;18.5;-145.3983,14
86,172,153,22.9;19.2;-112.3828,41
86,172,153,22.9;18.2;-160.113,48
86,172,153,15.3;23;80.06403,0
130,171,153,25.6;21.8;17.326662,35
130,171,153,24.6;22.8;69.74505,13
130,171,153,22.1;23.9;125.2334,29
130,171,153,23.6;23.6;110.215225,53
130,171,153,21.7;25.1;185.20714,23
130,171,153,22.4;27;279.2159,4
130,171,153,22.9;25.5;201,9
143,170,153,25.6;21.7;11.623138,31
143,170,153,22.8;25;176.1716,27
143,170,153,22.1;27.3;295.20322,28
143,170,153,22.4;26.2;239.66547,0
4,4,153,26.6;21.8;20.953524,38
4,4,153,23.5;20.3;-58.726444,19
4,4,153,26.5;17.9;-177.15746,45
4,4,153,22.5;20;-73.270424,51
4,4,153,21.4;19.7;-87.4075,2
4,4,153,27.9;20.6;-39.441544,42
616,4,153,15.8;19.7;-84.86511,0
4,4,153,27.5;18.3;-158.13672,0
616,4,153,15.4;17.7;-187.69814,0
583,453,153,25.7;21.1;-15.814491,13
580,453,153,24.4;20.5;-47.60189,6
582,453,153,25.7;19.9;-77.23826,5
580,453,153,18.4;26;229.1985,26
583,453,153,18.2;28.4;346.191,57
582,453,153,16.8;29.4;399.7491,52
582,453,153,16.9;31.8;517.8488,39
468,453,153,21.9;17.6;-192.497,0
59,56,153,24.7;18.6;-140.61674,15
59,56,153,23.8;22.3;45.969112,5
59,56,153,22.3;22.7;65.59651,23
59,56,153,27.3;21.4;-1.5714557,44
59,56,153,33.3;23.8;116.10858,0
59,56,153,33.9;22.7;62.597054,0
59,56,153,26.6;20;-70.59128,0
59,56,153,19.1;30.3;445.35495,0
13498,1402,153,25.1;20.6;-43.161106,3
13498,1402,153,33.3;23.6;106.97984,0
13502,1402,153,26.2;21.9;21.506205,0
13502,1402,153,27.2;20.9;-26.762781,0
159,226,153,24.5;21.7;11.600822,27
159,226,153,23.5;22.5;51.32009,8
159,226,153,22.2;22.8;68.429985,27
52,50,153,27.2;21.8;17.281946,48
52,50,153,28.2;21;-19.262283,0
52,50,153,26;22;27.9802,0
81,139,153,23.8;22;28.57502,1
81,139,153,28.6;21.5;2.7008,22
81,139,153,30.3;21.2;-12.869542,23
81,139,153,30.4;19.3;-106.4622,56
81,139,153,17.4;29.6;406.8779,22
81,139,153,23.5;21;-20.395788,0
624,139,153,27.4;18.5;-144.63301,0
81,139,153,22.5;20.9;-27.168169,0
81,139,153,27.6;22.3;41.89866,0
81,139,153,26.3;21.5;4.505568,0
624,139,153,26.6;19.9;-78.874725,0
81,139,153,15;33.6;606.2991,0
133,115,153,22.6;20.4;-49.778305,50
133,115,153,21.8;22;27.803041,17
133,115,153,21.6;20.7;-37.14429,54
133,115,153,20.3;20;-70.396454,15
133,115,153,19.3;20;-72.22204,25
133,115,153,19;18.7;-137.49306,1
133,115,153,18.4;21.1;-16.516024,10
133,115,153,16.2;19.9;-76.855705,54
133,115,153,14.6;17.9;-174.26883,49
133,115,153,15.9;22.4;48.743553,26
133,115,153,18.4;23.5;103.56866,27
133,115,153,17.3;23.4;100.44029,19
133,115,153,17.7;22.1;31.98363,0
133,115,153,20.1;19;-119.8,0
23,23,153,22.1;22.3;41.63033,52
23,23,153,21.5;20.8;-31.26649,55
23,23,153,20.3;20.6;-43.75275,22
23,23,153,20.3;19.5;-95.86066,12
23,23,153,18.8;21.1;-16.97155,19
23,23,153,16.7;21.7;12.714099,46
23,23,153,16.2;20.1;-68.17869,55
23,23,153,22.6;21.3;-4.345268,7
23,23,153,16.3;23;80.99971,23
33,215,153,19.9;19;-122.68965,33
33,215,153,18.8;19.2;-109.61703,39
161,228,153,19.7;22.4;49.29138,8
161,228,153,18.6;24.6;159.12999,48
302,234,153,19.6;20.9;-26.947708,18
302,234,153,17.4;18.7;-134.85811,44
302,234,153,15.3;18.7;-136.77866,14
302,234,153,19;19.9;-75.49667,41
585,454,153,18.5;20.5;-45.04902,41
584,454,153,17.4;19.9;-77.9482,10
3,3,153,18.2;22.5;55.756657,11
3,3,153,17.1;21.6;8.70945,2
3,3,153,14.9;18.1;-167.21085,8
3,3,153,14.8;17;-219.06076,53
3,3,153,19;23.8;116.14264,36
3,3,153,17.9;23.8;116.40516,34
3,3,153,17.2;22.8;68.83937,0
170,219,153,16;18;-172.14023,33
170,219,153,15;17.3;-207.57516,0
1008,1398,153,25.2;20.5;-44.252865,2
1008,1398,153,24.6;24.9;171.54071,0
1008,1398,153,16.9;28.6;356.41653,0
1008,1398,153,24;20.7;-34.541214,0
1008,1398,153,14.9;30.2;439.51422,0
24,24,153,24.4;22.7;62.628437,14
24,24,153,23.5;23.7;114.0604,45
24,24,153,22.3;24;128.01804,18
24,24,153,22;25.4;197.65884,18
24,24,153,22.6;26.5;251.69786,20
13498,10261,153,25.1;20.5;-48.20829,53
13498,10261,153,23;20.7;-35.97742,0
13498,10261,153,18;19.9;-77.91974,0
13498,10261,153,27.6;21.1;-15.8652315,0
13498,10261,153,23;19.2;-110.82183,0
13498,10261,153,23.7;22;28.152636,0
13498,10261,153,17;28.5;352.96484,0
13498,10261,153,26.2;21.4;-3.8431144,0
952,0,153,25.1;20.5;-45.352634,19
952,0,153,16.9;28.3;345.8702,9
952,0,153,15.9;28.5;355.8979,27
952,0,153,14.3;30.6;456.86783,34
952,0,153,16;31.9;524.8224,4
952,0,153,18.7;27;279.58127,37
952,0,153,25.1;22.4;50.11399,36
952,0,153,23;19;-122.84897,0
952,0,153,33.5;23.6;108.449394,0
952,0,153,18;19.8;-80.467575,0
952,0,153,26.6;19.2;-112.67488,0
952,0,153,23.2;21;-20.57535,0
952,0,153,24.2;18.8;-130.68694,0
952,0,153,17.4;21.9;25.159822,0
952,0,153,16.6;30.2;437.45074,0
952,0,153,27.2;21.9;24.101831,0
952,0,153,26.1;22.4;47.346447,0
952,0,153,21.5;19.6;-91.94065,0
952,0,153,20.1;20.3;-56.98447,0
952,0,153,21.8;21.2;-11.164249,0
952,0,153,18.5;24.4;146.60533,0
952,0,153,22.1;22.7;62.177982,0
952,0,153,27.2;20.6;-39.795517,0
952,0,153,28.3;21.7;15.841293,0
952,0,153,25.3;19;-119.83607,0
952,0,153,15.7;18.1;-164.61995,0
952,0,153,19.7;22.4;50.85118,0
952,0,153,19.2;28;328.62463,0
952,0,153,18.3;30.7;465.14554,0
952,0,153,22;27.6;307.34634,0
952,0,153,22.3;26.3;244.60535,0
952,0,153,23.1;24.3;144.77104,0
952,0,153,22.1;17.7;-186.70134,0
952,0,153,28.9;24.7;163.53082,0
952,0,153,31.4;25.4;198.00937,0
952,0,153,16.3;20.5;-48.055832,0
952,0,153,23.9;22.1;34.770664,0
45,45,153,23.2;24.3;145.78333,1
45,45,153,24.2;24.7;165.58884,57
45,45,153,23.2;25.3;195.85066,30
84,80,153,21.2;20.4;-49.845505,21
84,80,153,22.7;19.3;-105.95855,0
86,82,153,21.1;20.4;-49.59999,32
86,82,153,22.6;19.4;-103.05493,0
64,61,153,22.7;20.9;-24.77565,29
61,58,153,22.6;20.8;-30.98357,30
465,529,153,17.4;20.5;-47.03476,22
611,523,153,21.7;17.5;-195.0233,1
480,526,153,22.6;17.7;-184.87404,9
469,526,153,26.1;21.3;-5.943449,40
469,526,153,28.9;21.9;21.88773,2
480,526,153,21.7;20.3;-56.779175,0
480,526,153,23.6;18.2;-161.76439,0
1434,2163,153,22.8;17.9;-175.99626,55
1434,2163,153,22.3;16.7;-234.85902,0
79,140,153,28.6;21.5;1.937849,58
79,140,153,30;20.4;-50.30902,5
79,140,153,30.2;21.5;4.501364,22
79,140,153,30.4;19.3;-105.7646,2
79,140,153,16;28.8;367.98093,38
79,140,153,26.5;21.8;20.799702,25
79,140,153,24.2;21.3;-8.83293,0
79,140,153,23;21.2;-10.301591,0
623,140,153,25.4;19.1;-117.0515,0
623,140,153,27.6;18.4;-150.98688,0
623,140,153,26.4;19.9;-75.68355,0
79,140,153,27.6;22.1;34.335667,0
79,140,153,15.1;33.5;604.8828,0
311,169,153,28.6;21.3;-4.3501754,18
311,169,153,30.1;19.3;-107.10681,54
311,169,153,30.1;21.5;5.487583,59
594,169,153,25.9;21.5;4.7398844,0
311,169,153,22.7;21.9;24.73044,0
311,169,153,14.9;33.5;603.6621,0
130,112,153,28.8;22.8;69.23631,55
130,112,153,29.7;24.1;132.74507,36
130,112,153,30.7;24.7;161.6844,17
130,112,153,31.7;25.6;207.99942,14
130,112,153,31.8;23.5;105.7412,33
130,112,153,32.3;24.5;152.23088,16
130,112,153,33.4;24;128.8,0
2187,1992,153,18.6;23.3;92.44644,10
13,566,153,18.6;25.5;204.78307,47
13,566,153,17.8;26.5;255.4035,18
13,566,153,16.6;26.7;264.30978,5
13,566,153,18.9;27.2;290.1998,32
13,566,153,17.9;27.9;324.71765,29
13,566,153,15.8;28.3;345.21848,13
13,566,153,16.1;32.2;540.3309,8
13,566,153,17.1;32.5;551.5294,0
13,566,153,16.3;33.5;603.0504,0
41,168,153,18;25.7;214,14
41,168,153,17.6;27.1;282.5222,41
41,168,153,19.1;28.1;334.79642,34
41,168,153,15.8;28.4;349.1822,27
41,168,153,15.5;29.8;417.32135,26
41,168,153,17;29.9;423.88525,60
41,168,153,18.3;30.2;436.7397,18
41,168,153,19.4;29.1;385.94513,30
41,168,153,20.7;28;330.8736,21
41,168,153,20.9;29;380.3126,1
41,168,153,15.3;30.9;475.59946,13
41,168,153,16.7;31.2;487.6581,25
41,168,153,19.4;30.6;460.40256,40
41,168,153,16.4;33;579.47534,31
41,168,153,15.4;33.7;612.9122,0
41,168,153,16.7;34.4;646.2755,0
86,540,153,17.4;22.8;69.650314,60
84,540,153,16.9;21.7;14.667476,53
34,34,153,18.8;28.1;331.61234,36
34,34,153,15.8;29.5;405.76297,14
34,34,153,17.3;30.2;437.02087,36
34,34,153,16.1;30.6;460.79736,10
34,34,153,19;29.3;395.11884,32
34,34,153,19.3;30.3;441.57495,39
34,34,153,15.1;30.5;451.96268,0
34,34,153,16.5;27.9;324.7035,0
3194,2938,153,15.7;28.5;353.22595,17
3194,2938,153,27.6;17.7;-186.52647,0
3194,2938,153,15.8;19.6;-93.08967,0
3194,2938,153,22.1;19.1;-116.36133,0
3194,2938,153,22.7;25.5;204.6,0
304,238,153,15.6;30.1;433.9103,47
304,238,153,19.7;28.9;375.63647,10
304,238,153,20.4;27.9;323.96097,11
304,238,153,21.2;28.9;374.16592,34
305,236,153,14.7;30.2;440.0076,50
302,235,153,17.6;30.4;447.79233,33
302,235,153,18.8;30.7;462.10522,30
3177,2921,153,22.6;25.6;207.64748,19
3177,2921,153,16.2;31.9;522.60974,34
3177,2921,153,26.9;22.7;61.242367,6
3177,2921,153,15.8;19.6;-93.79954,0
3177,2921,153,19;28.7;361.73868,0
3177,2921,153,16.9;21.4;0.8826579,0
3177,2921,153,16.1;27.5;304.12354,0
3177,2921,153,16.8;23.5;104.227135,0
3177,2921,153,24.4;18.2;-161.71606,0
16,15,153,28.8;24.3;143.40013,42
16,15,153,30.1;25.2;187.02448,38
16,15,153,31.1;25.5;204.66199,43
16,15,153,32.5;25.6;206.15756,39
8,8,153,31.4;23.8;116.37062,44
8,8,153,32.5;23.4;100.37545,8
2123,1667,153,32.2;25.5;205.14781,40
294,134,153,23.9;18.7;-136.9855,0
294,134,153,22.3;21.4;-1.972313,0
294,134,153,27.3;19.3;-107.4436,0
24,508,153,23.8;21.1;-16.594088,0
882,887,153,33.9;23.3;91.568405,0
2198,2062,153,33.7;23.1;83.37003,0
3256,3666,153,33.9;23.5;104.79691,0
1631,1858,153,33.9;23.2;90.60281,0
6982,6566,153,33.6;23.4;100.282684,0
13503,1403,153,33.9;23.3;93.90313,0
13504,1404,153,33.7;23.4;99.49669,0
7499,6740,153,20.1;28.6;359.6848,0
7494,6720,153,20;28.6;357.5006,0
7237,6739,153,20;28.6;357.788,0
6621,5849,153,16.4;21.8;18.75318,0
13498,5478,153,25.2;20.1;-68.266594,0
14010,11039,153,26.6;19.2;-109.4912,0
13498,1401,153,25;20.2;-59.48023,0
13501,1401,153,26.4;21.9;21.189112,0
1942,2048,153,24.3;19;-122.2671,0
1941,2047,153,24.2;18.9;-124.6075,0
1940,2046,153,24.3;18.9;-127.7479,0
3065,2761,153,24;19;-121.000496,0
3066,2762,153,23.9;18.7;-136.7054,0
14,202,153,27;20.6;-43.039047,0
14,202,153,26.7;19.5;-96.33369,0
15,502,153,26.2;20.3;-58.29285,0
15,502,153,27.3;18.8;-132.37631,0
15,502,153,27.4;20.8;-29.362484,0
4,460,153,27;18.9;-127.53766,0
4,460,153,26.4;19.9;-76.18589,0
4,460,153,27.3;21;-23.74446,0
4,460,153,25.3;19.1;-117.5225,0
506,476,153,26.7;19.5;-97.193184,0
506,476,153,27.6;21.1;-15.08138,0
42,489,153,27.1;20.8;-32.29237,0
26,500,153,26.9;20.6;-42.14925,0
23,175,153,27.2;20.5;-47.18692,0
23,175,153,26.4;21.8;19.1487,0
23,175,153,25.4;19.4;-103.163506,0
23,175,153,23.1;21.2;-11.402401,0
23,175,153,26.8;19.4;-99.73569,0
1909,2001,153,28.5;22.6;56.47836,0
406,480,153,27.1;20.8;-32.29237,0
406,480,153,26.7;19.4;-99.84668,0
182,467,153,26.6;19.6;-93.58968,0
513,501,153,27.4;18.7;-134.44023,0
513,501,153,26.8;19.8;-83.940575,0
513,501,153,24.8;19.4;-101.49258,0
505,475,153,23.5;21.3;-8.58522,0
3,176,153,26.1;19.9;-76.579666,0
3,176,153,22.1;21;-21.59968,0
3,176,153,23.5;20.5;-48.41846,0
22,180,153,22.3;21.6;9.186772,0
22,180,153,23.7;22.1;34.30098,0
22,180,153,23.6;20.8;-32.00017,0
33,497,153,24.2;21.3;-8.83293,0
33,497,153,22.6;20.9;-25.793991,0
514,509,153,28.3;21.9;21.71894,0
514,509,153,27.2;22.1;34.04704,0
1008,1399,153,25.5;20.8;-29.046135,0
1008,1399,153,17.1;28.6;360.27975,0
55,57,153,18.6;18.7;-135.6416,0
52,551,153,27.1;21.5;2.5510402,0
305,3344,153,14.7;30.5;454.04703,0
491,514,153,20.1;22.8;70.43737,0
67,108,153,31.6;25.3;195.3054,0
7245,6565,153,25.2;20.5;-46.703697,0
1111,1128,153,17.4;29.6;406.5799,0
1862,1148,153,17.3;29.6;407.82474,0
55,1113,153,17.4;29.7;415.94943,0
509,1131,153,15.9;30.5;453.76932,0
510,1130,153,16;30.6;457.6003,0
1330,1228,153,16;31.1;481.6054,0
34,506,153,16.7;31.1;482.60056,0
13499,4149,153,23;19.1;-114.74929,0
13499,4149,153,23.7;22;27.970379,0
13500,1400,153,23;19.3;-107.898926,0
13498,1400,153,24.9;20.2;-60.009277,0
13498,1400,153,18.2;20.1;-64.4187,0
13500,1400,153,26.2;21.9;22.82135,0
7232,5822,153,15.9;31.9;523.4912,0
7232,5822,153,15.2;34.3;645.7466,0
304,505,153,17;26.9;274.0877,0
356,503,153,16.9;27.1;285.95023,0
356,503,153,17.4;29.6;407.0639,0
9,9,153,25.3;18.3;-157.8613,0
792,1275,147,19.3;19.6;-91.27579,2
791,1275,147,22;22.3;42.70066,1
1162,1275,147,23.2;23;76.451614,34
793,1275,147,22;29.1;383.961,4
1207,1275,147,20.4;26.5;255.2857,25
173,304,147,21.9;23.1;82.05698,3
