BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
87,83,153,24.9;18.4;-150.1393,22
87,83,153,20.8;20.4;-51.651554,1
87,83,153,21.9;17.8;-179.78566,2
87,83,153,22.5;16.7;-235.3198,29
87,83,153,21.5;16.5;-248.98232,25
452,520,153,27.3;20.9;-25.24563,47
84,52,153,24;19.2;-110.76525,8
84,52,153,22.9;18.2;-159.0143,46
84,52,153,22.9;19.2;-111.8945,47
86,172,153,23.9;19.5;-96.97113,11
86,172,153,25.1;18.5;-145.4127,16
86,172,153,23.9;18.5;-145.3983,14
86,172,153,22.9;19.2;-112.3828,41
86,172,153,22.9;18.2;-160.113,48
130,171,153,25.6;21.8;17.326662,35
130,171,153,24.6;22.8;69.74505,13
130,171,153,22.1;23.9;125.2334,29
130,171,153,23.6;23.6;110.215225,53
130,171,153,21.7;25.1;185.20714,23
130,171,153,22.4;27;279.2159,4
130,171,153,22.9;25.5;201,9
143,170,153,25.6;21.7;11.623138,31
143,170,153,22.8;25;176.1716,27
143,170,153,22.1;27.3;295.20322,28
4,4,153,26.6;21.8;20.953524,38
4,4,153,23.5;20.3;-58.726444,19
4,4,153,26.5;17.9;-177.15746,45
4,4,153,22.5;20;-73.270424,51
4,4,153,21.4;19.7;-87.4075,2
4,4,153,27.9;20.6;-39.441544,42
583,453,153,25.7;21.1;-15.814491,13
580,453,153,24.4;20.5;-47.60189,6
582,453,153,25.7;19.9;-77.23826,5
580,453,153,18.4;26;229.1985,26
583,453,153,18.2;28.4;346.191,57
582,453,153,16.8;29.4;399.7491,52
59,56,153,24.7;18.6;-140.61674,15
59,56,153,23.8;22.3;45.969112,5
59,56,153,22.3;22.7;65.59651,23
59,56,153,27.3;21.4;-1.5714557,44
13498,1402,153,25.1;20.6;-43.161106,3
159,226,153,24.5;21.7;11.600822,27
159,226,153,23.5;22.5;51.32009,8
159,226,153,22.2;22.8;68.429985,27
52,50,153,27.2;21.8;17.281946,48
81,139,153,23.8;22;28.57502,1
81,139,153,28.6;21.5;2.7008,22
81,139,153,30.3;21.2;-12.869542,23
81,139,153,30.4;19.3;-106.4622,56
133,115,153,22.6;20.4;-49.778305,50
133,115,153,21.8;22;27.803041,17
133,115,153,21.6;20.7;-37.14429,54
133,115,153,20.3;20;-70.396454,15
133,115,153,19.3;20;-72.22204,25
133,115,153,19;18.7;-137.49306,1
133,115,153,18.4;21.1;-16.516024,10
133,115,153,16.2;19.9;-76.855705,54
133,115,153,14.6;17.9;-174.26883,49
133,115,153,15.9;22.4;48.743553,26
133,115,153,18.4;23.5;103.56866,27
133,115,153,17.3;23.4;100.44029,19
23,23,153,22.1;22.3;41.63033,52
23,23,153,21.5;20.8;-31.26649,55
23,23,153,20.3;20.6;-43.75275,22
23,23,153,20.3;19.5;-95.86066,12
23,23,153,18.8;21.1;-16.97155,19
23,23,153,16.7;21.7;12.714099,46
23,23,153,16.2;20.1;-68.17869,55
23,23,153,22.6;21.3;-4.345268,7
23,23,153,16.3;23;80.99971,23
33,215,153,19.9;19;-122.68965,33
33,215,153,18.8;19.2;-109.61703,39
161,228,153,19.7;22.4;49.29138,8
161,228,153,18.6;24.6;159.12999,48
302,234,153,19.6;20.9;-26.947708,18
302,234,153,17.4;18.7;-134.85811,44
302,234,153,15.3;18.7;-136.77866,14
302,234,153,19;19.9;-75.49667,41
585,454,153,18.5;20.5;-45.04902,41
584,454,153,17.4;19.9;-77.9482,10
3,3,153,18.2;22.5;55.756657,11
3,3,153,17.1;21.6;8.70945,2
3,3,153,14.9;18.1;-167.21085,8
3,3,153,14.8;17;-219.06076,53
3,3,153,19;23.8;116.14264,36
3,3,153,17.9;23.8;116.40516,34
170,219,153,16;18;-172.14023,33
1008,1398,153,25.2;20.5;-44.252865,2
24,24,153,24.4;22.7;62.628437,14
24,24,153,23.5;23.7;114.0604,45
24,24,153,22.3;24;128.01804,18
24,24,153,22;25.4;197.65884,18
24,24,153,22.6;26.5;251.69786,20
13498,10261,153,25.1;20.5;-48.20829,53
952,0,153,25.1;20.5;-45.352634,19
952,0,153,16.9;28.3;345.8702,9
952,0,153,15.9;28.5;355.8979,27
45,45,153,23.2;24.3;145.78333,1
45,45,153,24.2;24.7;165.58884,57
45,45,153,23.2;25.3;195.85066,30
84,80,153,21.2;20.4;-49.845505,21
86,82,153,21.1;20.4;-49.59999,32
64,61,153,22.7;20.9;-24.77565,29
61,58,153,22.6;20.8;-30.98357,30
465,529,153,17.4;20.5;-47.03476,22
611,523,153,21.7;17.5;-195.0233,1
480,526,153,22.6;17.7;-184.87404,9
469,526,153,26.1;21.3;-5.943449,40
469,526,153,28.9;21.9;21.88773,2
1434,2163,153,22.8;17.9;-175.99626,55
79,140,153,28.6;21.5;1.937849,58
79,140,153,30;20.4;-50.30902,5
79,140,153,30.2;21.5;4.501364,22
79,140,153,30.4;19.3;-105.7646,2
311,169,153,28.6;21.3;-4.3501754,18
311,169,153,30.1;19.3;-107.10681,54
311,169,153,30.1;21.5;5.487583,59
130,112,153,28.8;22.8;69.23631,55
130,112,153,29.7;24.1;132.74507,36
130,112,153,30.7;24.7;161.6844,17
130,112,153,31.7;25.6;207.99942,14
130,112,153,31.8;23.5;105.7412,33
130,112,153,32.3;24.5;152.23088,16
2187,1992,153,18.6;23.3;92.44644,10
13,566,153,18.6;25.5;204.78307,47
13,566,153,17.8;26.5;255.4035,18
13,566,153,16.6;26.7;264.30978,5
13,566,153,18.9;27.2;290.1998,32
13,566,153,17.9;27.9;324.71765,29
13,566,153,15.8;28.3;345.21848,13
41,168,153,18;25.7;214,14
41,168,153,17.6;27.1;282.5222,41
41,168,153,19.1;28.1;334.79642,34
41,168,153,15.8;28.4;349.1822,27
41,168,153,15.5;29.8;417.32135,26
41,168,153,17;29.9;423.88525,60
41,168,153,18.3;30.2;436.7397,18
41,168,153,19.4;29.1;385.94513,30
41,168,153,20.7;28;330.8736,21
41,168,153,20.9;29;380.3126,1
86,540,153,17.4;22.8;69.650314,60
34,34,153,18.8;28.1;331.61234,36
34,34,153,15.8;29.5;405.76297,14
34,34,153,17.3;30.2;437.02087,36
34,34,153,16.1;30.6;460.79736,10
34,34,153,19;29.3;395.11884,32
3194,2938,153,15.7;28.5;353.22595,17
304,238,153,15.6;30.1;433.9103,47
304,238,153,19.7;28.9;375.63647,10
304,238,153,20.4;27.9;323.96097,11
304,238,153,21.2;28.9;374.16592,34
305,236,153,14.7;30.2;440.0076,50
302,235,153,17.6;30.4;447.79233,33
302,235,153,18.8;30.7;462.10522,30
3177,2921,153,22.6;25.6;207.64748,19
16,15,153,28.8;24.3;143.40013,42
16,15,153,30.1;25.2;187.02448,38
16,15,153,31.1;25.5;204.66199,43
16,15,153,32.5;25.6;206.15756,39
8,8,153,31.4;23.8;116.37062,44
8,8,153,32.5;23.4;100.37545,8
2123,1667,153,32.2;25.5;205.14781,40
792,1275,147,19.3;19.6;-91.27579,2
791,1275,147,22;22.3;42.70066,1
173,304,147,21.9;23.1;82.05698,3
173,304,147,23.2;23.2;89.61828,5
173,304,147,23.1;24.2;137.36,2
173,304,147,24.1;21.5;3.824522,12
173,304,147,24.5;22.6;59.02748,15
173,304,147,20.8;24.9;171.50935,14
131,113,147,21.4;23.3;92.15504,4
131,113,147,23.5;24;130.66321,7
131,113,147,23.9;22.7;65.83174,10
131,113,147,21.6;24.6;160.28696,11
131,113,147,23.3;25.5;205.03008,18
131,113,147,24.5;25.8;219.3826,20
131,113,147,25.2;21.8;20.731163,8
131,113,147,26.2;21.7;11.919116,26
131,113,147,22;26.4;247.97163,9
131,113,147,17.9;19.1;-116.446815,5
131,113,147,19;18.1;-167.16232,7
131,113,147,16.1;19.5;-98.14359,8
131,113,147,20.3;17.9;-178.01442,10
131,113,147,16.1;17.9;-176.2845,10
183,242,147,23.8;21.4;-0.3467325,8
183,242,147,24.9;20.8;-33.450195,12
188,275,147,22.9;25.2;188.33858,17
188,275,147,23.3;26.2;236.35777,8
327,270,147,25;23.7;113.211044,21
327,270,147,26;23.2;86.92144,24
2214,1681,147,25.7;22.6;59.48117,16
2217,1690,147,26.3;23;79.40401,33
2139,1512,147,25.7;23.2;90.00306,23
2168,1726,147,22;22.5;55.77166,4
10133,8138,147,17.4;18.3;-158.1865,4
55,53,147,16.8;18.6;-140.99265,6
62,59,147,17.9;17.9;-175.52348,9
952,0,147,24.7;20.8;-32.295345,12
1374,919,146,14.8;30;428.9123,3
1373,918,146,14.6;30.2;440.0248,6
1376,921,146,14.9;29.7;412.3762,1
1375,920,146,14.5;29.8;417.7222,4
1342,1278,146,14.5;30.8;467.8389,8
1342,1278,146,16.4;29.7;413.4449,9
1377,922,146,15.2;29.4;399.7545,2
42,285,146,13.3;30.9;475.33344,10
42,285,146,15.2;32.3;542.587,13
42,285,146,13.5;32;529.40216,13
2268,2191,146,17.6;30.6;457.28906,10
2268,2191,146,19;30.4;448.16986,5
134,116,146,18.1;31.6;510.5003,12
134,116,146,19.5;33.1;584.43933,4
134,116,146,20.8;31.5;502.79715,8
134,116,146,21;33.1;583.58057,6
134,116,146,21.8;34.8;667.6253,8
134,116,146,21.5;37.8;820.1145,4
134,116,146,23.3;37.3;794.89685,7
134,116,146,24;39.4;898.18555,10
134,116,146,25.4;37.4;798.16943,21
134,116,146,20.1;28.8;370.13443,24
134,116,146,22;30.3;441.44174,16
134,116,146,24;31.2;487.04056,37
134,116,146,16.3;35.3;694.70917,5
3182,2926,146,18.9;30.5;455.01074,6
3182,2926,146,19.6;19.3;-104.275856,6
356,307,146,19.5;32.3;541.37714,13
356,307,146,20.7;29.6;409.6086,29
356,307,146,22.8;29.7;415.9581,23
356,307,146,21.3;30.7;465.12546,38
356,307,146,17.1;17.9;-175.66705,20
357,290,146,16.2;33.3;595.35754,7
357,290,146,18;33.9;622.04083,14
357,290,146,20.6;33.7;613.8678,7
357,290,146,17.2;35.3;691.65656,9
357,290,146,22;32.4;547.55566,1
357,290,146,22;35.7;713.8874,9
357,290,146,22.3;34;627.8332,14
357,290,146,23.4;34.6;660.49493,18
357,290,146,14.7;30.4;448.7085,8
357,290,146,23.3;31.7;513.27155,12
357,290,146,14.7;31.9;521.9264,12
357,290,146,15.6;34.8;670.82227,5
17,132,146,19.7;34.8;670.0669,5
17,132,146,18.4;35.2;686.8066,2
17,132,146,20.9;36.5;755.039,13
17,132,146,19.5;37.3;791.3871,6
17,132,146,18.3;36.9;773.4842,12
18,321,146,20.4;37.8;819.60986,12
18,321,146,21.9;38.2;836.56635,3
18,321,146,19.3;38.5;854.5408,19
18,321,146,20.7;39;880.3518,14
19,324,146,21;38;828.75726,2
19,324,146,19.5;38.5;854.0605,20
19,324,146,22.1;39.1;883.29,20
190,264,146,23.1;38.4;848.5089,17
190,264,146,24.1;36.6;757.9968,5
190,264,146,24.4;37.8;819.0683,1
190,264,146,23.5;39.8;919.27277,11
190,264,146,25.2;38.8;867.3228,2
190,264,146,26.4;37.8;818.137,1
174,303,146,16.6;12.9;-427.94492,8
174,303,146,17.6;12;-473.66266,2
174,303,146,15.6;13.4;-403.13306,20
174,303,146,19.4;10.4;-549.6844,12
174,303,146,18.3;10.2;-562.3174,22
174,303,146,21.3;10.8;-529.8015,32
174,303,146,21;9.6;-591.9666,1
174,303,146,19.5;8.9;-627.6892,40
57,564,146,19.3;11.7;-488.11145,5
57,564,146,17;12.5;-444.30887,3
57,564,146,17.7;15.5;-297.7437,12
57,564,146,19;15.8;-281.10815,16
57,564,146,20;16.1;-265.9162,13
57,564,146,16.8;16.6;-239.94318,19
57,564,146,22.3;14.3;-356.42395,26
57,564,146,22.4;12.7;-438.7288,16
57,564,146,23.5;12.3;-458.28616,15
57,564,146,16;13.2;-409.65738,17
57,564,146,15.4;15.9;-277.24893,17
57,564,146,14.9;13.7;-385.73715,20
57,564,146,13.7;14;-373.41583,2
57,564,146,17.4;10.6;-542.72076,21
57,564,146,21;11.7;-485.1092,7
57,564,146,21;10.4;-551.2603,34
57,564,146,20.2;8.8;-630.42316,42
57,564,146,23.1;8;-669.80884,47
57,564,146,21.2;7.9;-675.1834,50
57,564,146,24.3;7.9;-677.70526,52
57,564,146,24.8;11.2;-513.2488,5
2188,1993,146,17;12.7;-435.85236,4
796,1277,146,20.3;13.8;-382.8017,10
798,1277,146,18.1;14.2;-361.4515,1
795,1277,146,16.4;15;-323.3549,11
1156,1277,146,19.6;27.2;288.18085,18
169,259,146,20.8;15.2;-310.01608,8
176,286,146,17.2;15.5;-294.79047,11
176,286,146,15.9;15.4;-299.49753,13
176,286,146,15.3;14.4;-353.23843,24
176,286,146,14.8;16;-272.21915,16
176,286,146,14.2;15;-323.22726,15
176,286,146,13.4;13.8;-379.9514,9
176,286,146,21.1;9.1;-616.44025,35
176,286,146,20.1;8.7;-635.38824,41
176,286,146,22.2;8.4;-650.89746,30
176,286,146,21;7.4;-702.89276,23
10131,8137,146,16.5;15.8;-279.58377,15
10131,8137,146,14.8;15.2;-312.87213,4
167,256,146,20.6;15.8;-281.81436,17
167,256,146,21.4;14.8;-330.4236,19
167,256,146,16.2;11.3;-504.4416,16
18,320,146,19.7;16.4;-249.53635,18
19,323,146,19.2;16.4;-251.03354,2
2259,1998,146,19.5;16.8;-233.02565,21
952,0,146,18.2;13.3;-406.32837,4
2260,1999,146,19.7;17.1;-218.49673,23
742,258,146,21.8;15.9;-278.97424,27
742,258,146,23;16;-271.2698,23
742,258,146,20.6;18.4;-152.2186,13
742,258,146,20.2;20.2;-63.663017,27
742,258,146,19.3;22.4;46.28967,16
742,258,146,19.1;19.6;-89.48415,31
30,280,146,22.2;12.9;-428.45557,14
30,280,146,23.2;12.9;-427.7148,20
30,280,146,24.2;12.4;-450.52335,13
30,280,146,22.2;11.8;-482.30283,5
740,253,146,22.5;16.3;-257.435,3
740,253,146,19.5;20.2;-60.942726,2
740,253,146,19.2;23;78.8352,26
740,253,146,20.9;23.9;124.27175,19
740,253,146,20.7;25;176.61313,17
740,253,146,19.2;26;228.32298,36
740,253,146,20.5;28.6;360.8505,5
740,253,146,24;28.9;375.7684,14
739,245,146,22.5;15.4;-302.13135,4
739,245,146,19.9;19.9;-76.00818,25
739,245,146,21.1;20.5;-44.30102,4
739,245,146,19.4;22.5;52.314224,28
134,912,146,22.7;16.2;-262.27197,28
134,912,146,20.4;18.1;-165.77864,16
134,912,146,20.3;19.3;-105.395584,7
134,912,146,19.7;20.5;-48.012634,8
134,912,146,23.8;21.4;-1.799999,31
134,912,146,20.6;21.5;4.147797,32
134,912,146,19.5;23.1;84.77809,15
134,912,146,19.7;25.1;183.69038,4
134,912,146,21.9;25.6;209.61557,25
134,912,146,19.1;26.3;242.83551,40
134,912,146,24;27.7;315.38922,28
367,337,146,22.2;18.7;-138.5349,15
369,339,146,22.2;18.7;-138.6893,1
369,339,146,21.2;20;-71.99787,24
2452,1390,146,21;20.5;-48.3559,23
2452,1390,146,19.3;22.4;50.82776,18
358,2511,146,21.2;20.9;-24.433088,9
358,2511,146,20.1;21.3;-6.537952,12
742,1840,146,23.5;21.8;20.46234,38
740,1388,146,21.8;21.7;12.186859,35
740,1388,146,20.5;21.6;10.15696,34
741,1389,146,20.3;21.6;9.603136,33
741,1389,146,21.7;21.8;17.693583,36
741,1838,146,23;21.8;20.206419,37
2452,1877,146,23.5;21.9;25.37573,39
2452,1877,146,20.9;23.8;120.1953,39
2452,1877,146,19.1;25.9;222.3391,32
2452,1877,146,20.6;28.4;350.3623,31
741,249,146,20.5;22.6;56.948055,14
741,249,146,20.9;23.8;118.1962,3
741,249,146,19.3;23.9;122.74389,31
741,249,146,19.2;25.9;224.8722,16
741,249,146,20.6;28.5;353.966,19
741,249,146,24;28.1;333.62006,35
358,243,146,20.5;23.9;123.95284,5
358,243,146,22.3;24.7;165.57701,8
358,243,146,21;26.2;240.03723,37
358,243,146,19.4;26.3;245.58868,35
739,2297,146,19.7;24.5;152.9106,24
739,2297,146,20.2;25.7;212.6649,12
742,1879,146,19.8;25.3;193.94247,29
740,1880,146,19.5;25.3;195.2697,21
740,1880,146,20.9;25.5;204.27126,27
740,1880,146,23;25.5;204.95886,2
1008,1398,146,14.9;29.7;415.54987,1
1084,889,146,14.6;30.4;449.106,6
1084,889,146,14.6;31.9;523.13666,11
192,1344,146,16.9;12;-473.24127,4
192,1344,146,15.9;12.4;-453.06134,30
1005,1343,146,17.7;17.8;-181.7737,12
166,1353,146,16;11.7;-487.6094,17
365,332,146,21.7;9.6;-592.7192,29
365,332,146,22.8;9.8;-581.1782,11
365,332,146,23.9;9.3;-606.2257,8
365,332,146,23.4;8.3;-658.77563,45
365,332,146,24.4;10.8;-530.5484,41
363,331,146,21.7;9.6;-591.6082,13
363,331,146,23.3;10.6;-539.81915,15
363,331,146,23.2;8.6;-641.0414,40
363,331,146,24.6;9.4;-603.26904,49
363,331,146,24.5;10.7;-538.4205,17
168,252,146,26.2;35.9;723.0875,15
13498,10261,129,9.2;11.4;12.296697,45
13498,10261,129,8.1;11.9;34.31718,87
13498,10261,129,10.9;11;-9.433515,83
1008,1398,129,9.5;11.5;14.804494,60
1008,1398,129,8.3;11.7;24.789597,17
13498,5478,129,9.5;11.5;14.776585,30
13498,5478,129,8.5;11.6;20.098732,98
13498,1400,129,9;11.1;-6.517079,43
13498,1400,129,6.7;12.1;44.706715,87
13498,1401,129,9.1;11.2;-1.5336505,7
13498,1402,129,9.5;11.5;13.301529,96
1008,1399,129,9.2;11.2;-1.5306953,25
0,0,129,8.7;11.6;21.796038,80
13498,10261,962,11.2;11.3;7.260366,5
13498,10261,962,12.7;11.5;17.30257,22
0,0,962,12;10.4;-38.94451,6
0,0,962,12.4;13.7;126.833466,1
1008,1398,962,11;11.2;1.3706793,2
1008,1398,962,12;10.4;-38.673298,5
13498,1400,962,11.2;11.1;-3.0780127,3
10183,541,340,12.5;10.7;-25.693336,26
10183,541,340,11.4;12.7;76.60427,23
6133,541,340,12.5;14;141.5,22
7393,541,340,12.9;13;88.031555,3
0,0,340,13;13.5;114.91539,18
901,541,339,14.9;12.7;77.13675,10
901,541,339,15;11.1;-6.72739,9
901,541,339,13.3;12;38.135246,18
6133,541,339,12.2;10;-61.40001,24
13728,541,339,14.1;9.5;-83.69851,23
901,541,339,10.9;9.6;-81.21852,10
6133,541,339,9.1;10;-58.298767,17
10183,541,339,8.7;11.8;32.943073,18
0,0,339,11.7;11.9;35.384377,10
0,0,339,14.2;12.1;47.49062,25
0,0,282,6;6.1;1.4010358,2
901,541,148,23.3;20.6;-42.38244,7
582,453,148,21.7;23.4;100.4989,2
580,453,148,23.1;22.6;60.99113,5
583,453,148,21.3;21;-22.2019,1
582,453,148,17.3;18.9;-126.9776,22
43,43,148,23.6;22.5;51.344765,14
43,43,148,23.2;21.5;2.1149821,6
159,197,148,22.3;20.5;-45.117767,10
159,197,148,23.9;23.9;121.327095,19
159,197,148,21.6;19.2;-110.5375,7
159,197,148,20.3;17.7;-185.84407,47
59,56,148,23.5;23.6;109.050674,8
59,56,148,23.1;21.6;10.579905,3
59,56,148,21.4;19;-123.39794,11
59,56,148,20.7;17.8;-180.2047,40
486,445,148,23.8;24.2;136.7615,16
22,22,148,23.7;24.5;152.81316,20
22,22,148,22.3;24.8;166.19063,7
57,54,148,18.3;20.1;-65.15502,6
57,54,148,18.2;21.2;-13.372354,7
57,54,148,17.3;20.2;-60.489285,17
57,54,148,16.5;21.4;-0.21508582,29
57,54,148,16.2;22.6;56.355743,34
57,54,148,14.7;24.6;160.1182,36
57,54,148,20.3;19.6;-89.6189,15
57,54,148,19.2;18.4;-151.80397,1
57,54,148,17.9;19.1;-117.50966,28
57,54,148,20.3;18.1;-168.6966,37
12,13,148,18.1;19.9;-74.74876,5
58,55,148,17.7;22.2;37.182243,8
58,55,148,16.5;22.3;41.132294,30
771,218,148,17.6;20.6;-41.06929,3
771,218,148,17.3;19.5;-97.21759,40
135,117,148,17.5;21.8;17.977427,11
135,117,148,16;20.4;-52.261738,37
135,117,148,15.1;22.5;53.296333,46
135,117,148,14.1;22.6;60.58634,50
135,117,148,13.5;19.8;-83.73363,8
135,117,148,13.1;22.8;66.06077,2
135,117,148,10;17.1;-217.637,9
135,117,148,12.1;17.1;-216.70937,35
135,117,148,11.8;15.8;-280.41217,4
135,117,148,13.1;18.6;-140.55692,16
135,117,148,13.8;16.8;-232.5495,36
178,221,148,17.2;20;-71.43909,18
178,221,148,16.1;20.7;-38.567905,32
178,221,148,16;19.7;-87.36232,36
39,39,148,17.2;21.5;4.0184474,22
39,39,148,16.7;22.5;52.36653,28
39,39,148,15.5;23.9;125.556175,48
39,39,148,15.5;24.9;171.35214,37
2193,2057,148,15.3;21.3;-7.7887197,43
53,130,148,14.2;19.6;-89.41533,49
53,130,148,13.1;20.8;-33.117073,39
53,130,148,12;19.2;-110.6297,3
304,238,148,13.9;22.4;50.944084,13
304,238,148,12.7;22.1;35.87152,25
182,207,148,12.2;22.9;72.64983,27
182,207,148,11.2;22.3;41.227108,23
182,207,148,11;23.6;106.147705,25
952,0,148,21.9;22.1;33.978996,1
10,10,148,20.8;19.5;-94.1187,14
10,10,148,19.8;18.5;-146.66083,2
10,10,148,17.9;19.3;-106.90274,29
49,49,148,21.7;18.7;-134.57062,23
37,37,148,21.8;18.7;-138.26712,26
37,37,148,21.4;17.7;-188.44868,49
483,446,148,17.7;22.2;37.561966,34
48,48,148,16.6;17.9;-178.95515,14
48,48,148,15.6;19.2;-110.601,1
48,48,148,13.5;17.1;-217.0743,29
2267,2190,148,15.6;19;-123.74136,20
488,448,148,14.6;25.2;188.60619,11
782,1329,148,13.4;22.3;42.14563,4
305,236,148,11.8;20.3;-58.184963,11
99,91,148,10;18.8;-130.47495,32
99,91,148,11.5;18.3;-155.1225,10
100,91,148,10.1;17.7;-187.72397,23
101,91,148,9.1;17.5;-197.13287,28
101,91,148,12.4;17.3;-204.48091,14
98,91,148,11.2;16.8;-230.9005,40
98,91,148,12.2;16.3;-258.95456,53
99,91,148,11.9;15.2;-312.65802,55
30,131,148,9.9;18.7;-137.82619,29
30,131,148,10.6;17.6;-193.37932,34
30,131,148,11.5;16.5;-244.8659,49
2117,1661,148,11.5;18.3;-157.3279,2
17,17,154,18.5;26.4;248.0964,4
113,209,154,22.4;28.2;336.6598,5
582,453,154,20.3;27.8;320.835,3
580,453,154,18.9;25.9;225.0829,1
580,453,154,22.5;26.3;244.9589,8
583,453,154,23.6;27;276.1985,26
581,453,154,26.3;24.7;161.7639,75
11,11,154,18.5;26.2;240.44704,2
11,11,154,22.6;27.3;292.8587,9
