BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
1008,5478,129,6.2;15.2;201.04263,0
13498,5478,129,10.9;11.2;1.9188558,0
1008,1399,129,9.6;11.1;-2.8766532,98
1008,1399,129,4.6;11.4;10.767324,68
1008,1399,129,8.2;11.8;29.439304,68
1008,1399,129,9.8;12.2;50.996536,88
1008,1399,129,9.5;13.5;115.27011,3
1008,1399,129,5.8;12.1;47.9684,0
1008,1399,129,7;12.2;48.771698,0
1008,1399,129,8;14;140.81973,0
1008,1399,129,10.8;11.1;-3.4850655,0
13498,1404,129,9.2;11.2;1.4245868,88
13498,1404,129,8;11.9;35.419376,11
13498,1404,129,6.7;12.1;45.593708,0
13498,1404,129,10.3;11.2;-0.68951666,0
13498,1404,129,4.5;12.3;55.836353,0
13498,1404,129,5.5;12.1;45.558315,0
1008,1400,129,9.6;11.3;6.296514,6
13498,1400,129,6.9;12.1;46.558704,1
13498,1400,129,8;11.8;32.384827,55
1008,1400,129,7.4;14.8;178.54562,1
13498,1400,129,4.6;12.3;55.93206,0
13498,1400,129,9.6;12.8;81.98865,0
1008,1400,129,7.2;13.1;96.75653,0
13498,1400,129,5.8;12.1;47.271133,0
13498,1400,129,11.1;11.1;-4.182886,0
13498,1403,129,11.2;11;-9.072035,2
13498,1403,129,9.5;10.9;-12.313744,20
13498,1403,129,6.9;12.2;48.69773,0
13498,1403,129,8.5;11.7;24.106947,0
10487,8227,129,9.1;11.2;-0.85251176,37
10487,8227,129,7.8;11.8;32.3262,0
0,0,129,8.7;11.6;22.091415,13
0,0,129,6.7;12;40.931637,55
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
0,0,129,11.2;11.2;0,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,129,11.2;-7.3786975E+17;-3.689349E+19,0
7245,6565,129,9.2;11.3;3.1380544,5
7245,6565,129,8.1;11.7;27.265078,38
7245,6565,129,6.2;12.3;53.227444,0
7245,6565,129,9.8;12.4;58.881413,0
13498,1402,129,6.5;12.2;48.422924,77
13498,1402,129,4.4;11.9;33.33315,33
13498,1402,129,9.6;11.4;12.525585,43
13498,1402,129,8.6;11.6;20.378305,72
13498,1402,129,7.5;11.9;36.94969,27
13498,1402,129,11;11.3;4.929676,0
13961,10349,129,9.2;11.3;6.8162656,2
13961,10349,129,3.1;12.6;70.93167,0
13961,10349,129,7.3;12.1;45.260986,0
10489,8229,129,9.3;11.7;26.276936,0
10489,8229,129,7.3;12;42.267544,0
3758096384,2646,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,2646,129,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,2646,129,11.2;-7.3786975E+17;-3.689349E+19,0
13498,1400,128,11.5;13.8;129.27377,10
1008,1400,128,13;12.7;75.198166,13
13498,1400,128,11.6;12.6;69.264145,1
13498,1400,128,9.5;13.5;115.864395,19
13498,1400,128,11.2;10.5;-32.626682,3
1008,1400,128,11.2;6.9;-216.17488,1
1008,1400,128,11.4;11.5;15.107381,0
13498,10261,128,11.5;11.4;8.347232,21
13498,10261,128,11.5;12.6;68.833145,9
13498,10261,128,10.2;12.4;59.565083,23
13498,10261,128,13;12.5;66.82349,23
13498,10261,128,10;8.1;-152.15668,33
13498,10261,128,11.2;6.4;-237.37749,1
13498,10261,128,10.6;14.8;180.16954,2
13498,10261,128,11.7;14;142.26588,22
13498,10261,128,9.4;13.4;111.20831,17
13498,10261,128,11;10.4;-41.77788,21
13498,10261,128,12.8;13.8;130.00616,0
13498,10261,128,8.1;14.7;177.4821,0
13498,10261,128,11.2;9.1;-102.17215,0
13498,10261,128,10.4;13.5;114.58985,0
13498,5478,128,11.6;12.6;69.45515,26
13498,5478,128,12.7;12.6;71.555954,50
1008,5478,128,11.4;11.5;13.359122,15
13498,5478,128,10;11.7;26.967644,13
13498,5478,128,10.7;10.5;-32.73579,0
13498,5478,128,10.9;13.9;133.23595,0
13498,5478,128,7.7;14.9;184.79366,0
1008,1398,128,10.9;11.9;36.78876,6
1008,1398,128,11.1;10.6;-31.608633,18
1008,1398,128,10.9;13.5;116.686356,4
1008,1398,128,11.1;6.9;-216.39188,26
1008,1398,128,12.7;12.6;72.29974,24
1008,1398,128,10.5;14.6;169.03145,0
1008,1398,128,12.1;13.9;133.86565,0
1008,1398,128,11.2;9;-110.79142,0
1008,1399,128,12.1;12.6;71.34634,1
1008,1399,128,11.8;13.7;127.83026,8
1008,1399,128,11.4;11.5;15.753381,23
1008,1399,128,13.1;12.6;72.73064,0
1008,1399,128,11.2;10.5;-33.861073,0
1008,1399,128,10.1;11.6;21.26668,0
10487,8227,128,11.5;14;141.51343,29
13961,10349,128,11.4;12.6;71.44018,3
13961,10349,128,11.1;11.4;9.436845,0
13498,1402,128,13;12.6;71.41101,31
13498,1402,128,11.5;12.6;68.96414,45
13498,1402,128,11.4;11.5;13.789574,0
13498,1402,128,11.7;14.6;170.86047,0
13498,1401,128,11.4;12.5;67.4313,3
13498,1401,128,13.1;12.4;61.637047,0
1008,1401,128,10.8;11.3;6.252223,0
1008,1401,128,11;13.5;115.53432,0
13498,1404,128,13.1;12.4;61.637047,0
13498,1404,128,11.5;11.3;6.7902317,0
13498,1404,128,11.5;12.6;68.27114,0
13498,1403,128,11.5;12.7;75.96102,0
13498,1403,128,13.1;12.6;71.10407,0
13498,1403,128,10.7;11.4;10.840902,0
13498,1403,128,11;14.2;150.10182,0
7245,6565,128,12.9;12.7;75.41932,0
7245,6565,128,11.3;13.1;96.23484,0
7245,6565,128,11.6;14.3;154.36418,0
0,0,128,11.2;11.2;0,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,128,11.2;-7.3786975E+17;-3.689349E+19,0
13498,1404,132,12.3;12.5;66.79854,32
13498,1404,132,11.3;11.4;12.155855,0
13498,1404,132,10.2;11.6;22.190485,0
13498,10261,132,11.1;11.9;35.2341,29
13498,10261,132,10;11.5;16.422197,56
13498,10261,132,12.3;12.7;75.87748,76
13498,10261,132,13.6;12.6;72.63179,87
13498,10261,132,11.3;13.5;117.83254,8
13498,10261,132,12.9;13.8;128.1112,0
13498,10261,132,13.9;14.2;148.41469,0
13498,10261,132,15.1;12.1;45.33686,0
13498,10261,132,13.1;11.5;15.067345,0
13498,10261,132,12.1;11.7;27.484648,0
1008,1399,132,10;11.3;4.8275843,16
1008,1399,132,12;11.9;34.777016,36
1008,1399,132,11.8;13.5;114.58042,0
1008,1399,132,11;11.8;28.206625,0
1008,1399,132,13;11.7;23.129482,0
13498,1400,132,9.8;11.1;-6.623483,50
1008,1400,132,11.7;11.6;20.564903,1
13498,1400,132,12.4;13.2;100.20421,11
13498,1400,132,14;14.3;156.10353,0
1008,1400,132,13.1;11.6;18.685305,0
1008,1398,132,10.9;11.4;12.144747,69
1008,1398,132,11.9;11.9;33.450382,1
1008,1398,132,9.8;11.1;-6.835602,81
1008,1398,132,13;11.7;23.72221,32
1008,1398,132,12.4;13.2;101.465965,0
1008,1398,132,13.9;14.2;151.40862,0
1008,1398,132,10.3;12.4;58.958992,0
1008,1398,132,11.4;13.6;118.569305,0
13498,1401,132,12;11.7;26.563368,1
1008,1401,132,11.9;13.1;96.337654,58
13498,1401,132,9.8;11.1;-6.909814,0
13498,1401,132,14.1;14.3;153.08742,0
13498,5478,132,11.6;11.8;29.826427,28
13498,5478,132,9.9;11.1;-6.9175677,61
13498,5478,132,11.9;13;89.68,0
13498,5478,132,12.7;11.8;32.114613,0
1008,5478,132,9.8;12.2;50.262306,0
7245,6565,132,12.2;12.4;61.330162,83
7245,6565,132,11.2;11.7;25.010605,0
7245,6565,132,9.9;11;-10.879702,0
13498,1402,132,12.3;12.1;45.291687,51
13498,1402,132,10.4;11.5;14.132226,0
13498,1402,132,13.7;14;142.70738,0
13498,1403,132,9.9;11;-7.7108393,0
13498,1403,132,12;11.8;31.188766,0
13498,1403,132,11.8;13.2;102.99771,0
13961,10349,132,11;11.9;35.856213,0
13961,10349,132,12.8;11.7;25.673111,0
13961,10349,132,11.9;13.3;105.19452,0
10487,8227,132,11.9;11.6;22.570112,0
10489,8229,132,12.4;12.6;68.83156,0
0,0,132,11.2;11.2;0,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,132,11.2;-7.3786975E+17;-3.689349E+19,0
13498,10261,133,12.1;8.8;-121.62462,9
13498,10261,133,13.9;9.3;-95.23026,2
13498,10261,133,8;9.9;-63.498783,3
13498,10261,133,10.9;6.3;-245.97588,10
13498,10261,133,8.9;7.8;-170.00294,3
13498,10261,133,12.7;6;-258.66235,9
13498,10261,133,10.1;8.2;-150.78822,1
13498,10261,133,10.2;9.2;-100.02728,0
13498,10261,133,14.2;10.6;-30.271679,0
0,0,133,14.4;10.1;-56.238304,1
3758096384,0,133,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,133,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,133,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,133,11.2;-7.3786975E+17;-3.689349E+19,0
0,0,133,11.2;11.2;0,0
3758096384,0,133,11.2;-7.3786975E+17;-3.689349E+19,0
3758096384,0,133,11.2;-7.3786975E+17;-3.689349E+19,0
1008,1400,133,13.3;9;-109.61761,1
13498,1400,133,8.9;7.8;-171.67691,0
13498,1400,133,9.9;9;-108.91488,0
13498,1400,133,10.9;8.3;-145.77145,0
1008,1398,133,14;9.7;-75.95938,5
1008,1398,133,12.7;9.1;-103.93424,9
1008,1398,133,11.5;9.3;-94.44466,5
1008,1398,133,8.1;10.4;-39.71294,0
1008,1398,133,13.5;6.6;-228.71303,0
1008,1398,133,10.2;8.8;-119.5536,0
1008,1398,133,12;8;-160.16121,0
1008,1398,133,10.8;6.2;-247.67451,0
1008,1398,133,9.3;7.8;-168.94923,0
13498,5478,133,11.1;8.5;-134.33769,3
13498,5478,133,14.4;8.6;-127.617744,11
1008,5478,133,8.2;7.6;-179.8821,0
13498,5478,133,9.7;8.5;-135.95049,0
13498,1401,133,11.5;9.3;-92.21879,12
13498,1401,133,12.7;9.2;-101.20198,7
13498,1401,133,14.2;9.2;-97.29245,0
13498,1401,133,9.7;8.5;-136.12921,0
1008,1399,133,14.4;9.2;-97.423584,0
1008,1399,133,14.2;10.6;-27.154806,0
1008,1399,133,9.7;8.5;-136.59566,0
13498,1404,133,8.3;10.9;-14.763207,0
13498,1404,133,7.8;9.5;-86.904366,0
13498,1404,133,8.4;7.4;-191.28198,0
13498,1402,133,8.3;10.9;-15.836207,0
13498,1402,133,11.9;5.6;-278.92255,0
13498,1402,133,10.9;6.2;-250.27856,0
13498,1403,133,10.1;8.5;-134.24007,0
13961,10349,133,10.2;9.2;-97.47807,0
3758096384,443,133,11.2;-7.3786975E+17;-3.689349E+19,0
1008,1398,418,13.1;12;39.655895,3
1008,1398,418,11.2;14;142.44759,3
1008,1398,418,10;11.8;32.614346,9
1008,1398,418,13.4;11;-11.35132,0
1008,1398,418,11.2;11.7;25.847382,0
1008,1398,418,8.3;10.8;-19.337435,0
13498,1403,418,10;11.9;33.20115,3
13498,1403,418,12.5;11.6;18.29073,0
13498,10261,418,9.1;10.6;-31.633223,2
13498,10261,418,7.8;11.1;-6.0130043,1
13498,10261,418,12.2;12.6;69.64507,4
13498,10261,418,10.2;11.9;34.667442,3
13498,10261,418,12.2;11.2;1.4321836,9
13498,10261,418,13.4;11;-8.429703,3
13498,10261,418,8.3;9.6;-77.091705,6
13498,10261,418,13.4;12.4;60.637207,12
13498,10261,418,11.2;13.1;93.88907,0
13498,10261,418,11.2;14.1;143.55562,0
1008,1401,418,9.7;12;40.295845,2
13498,1401,418,11.2;11.6;18.53716,6
1008,1401,418,12.2;11.2;2.2204628,0
13498,5478,418,8;10.3;-43.978725,1
13498,5478,418,10;11.8;32.389275,5
13498,5478,418,11.2;11.5;17.81455,5
1008,5478,418,12.7;11.6;20.445366,9
13498,5478,418,11.5;13.2;101.452,0
13498,1404,418,10;11.9;34.170322,11
13498,1404,418,12.2;11.2;1.9273982,7
13498,1404,418,11.6;12.2;51.202354,0
13498,1404,418,14.3;12.3;55.59824,0
1008,1400,418,10.1;12.1;47.60854,1
1008,1400,418,11.4;13.3;106.14864,1
1008,1399,418,10.5;11.7;25.050917,4
1008,1399,418,12.2;11.2;-0.79924333,0
1008,1399,418,11.2;14.1;143.87961,0
13498,1402,418,10.5;11.8;29.746496,2
7245,6565,418,10.9;11.8;32.55616,0
0,0,418,11.2;11.2;0,0
41,168,153,16.6;27.6;306.36322,2
41,168,153,18.6;26.4;246.60107,32
41,168,153,18.3;30.1;434.71454,23
41,168,153,15.9;30.5;454.99023,30
41,168,153,17;30;429.60965,19
41,168,153,17.6;27;280.2281,14
41,168,153,19;28.1;335.5785,27
41,168,153,19.3;29.2;387.13785,36
41,168,153,20.7;28;326.83682,36
41,168,153,20.7;29.1;385.14084,35
41,168,153,16;33.8;617.38525,11
41,168,153,16.3;32.1;531.22656,33
41,168,153,19.5;30.6;457.8387,0
13,566,153,17.7;27.9;325.46698,3
13,566,153,15.7;28.3;345.9358,10
13,566,153,16.6;26.8;268.24966,17
13,566,153,19;27.4;296.9709,34
13,566,153,17.9;26.5;252.31718,26
13,566,153,18.6;25.5;202.73428,4
13,566,153,16.3;33;580.9887,28
13,566,153,16.1;34.2;636.66754,2
34,34,153,17.4;30.2;440.50067,25
34,34,153,18.9;27.9;324.30713,35
34,34,153,19;29.6;406.16287,36
34,34,153,15.3;30.4;446.4865,24
34,34,153,15.6;29.4;397.99213,8
