BNpcNameId,BNpcBaseId
108,18971
108,18972
108,18973
108,18974
108,18975
108,18983
108,18998
108,19175
108,19184
108,19185
108,19186
108,19247
108,19248
108,19249
108,19250
108,19255
108,19257
108,19258
108,19259
108,19260
108,19261
108,19262
108,19263
108,19264
108,19265
108,19280
108,19281
108,19282
108,19372
108,19434
109,1345
110,20
110,126
111,127
111,1350
112,130
113,131
113,1686
113,1863
113,5099
113,6611
113,7451
114,132
114,1465
114,1842
114,3358
114,4311
114,4801
114,5029
114,5100
115,133
115,1659
115,1691
115,1861
115,4922
115,5101
115,6612
115,7452
116,134
116,1130
116,1744
116,5098
116,6615
117,135
117,864
117,1358
117,1397
117,1416
117,1692
117,1850
117,4047
117,4290
117,6614
117,17680
117,17682
118,136
119,137
120,142
121,144
122,146
122,1640
123,149
125,7
125,151
125,3705
128,1446
129,306
130,53
130,1435
130,1678
131,30
132,17
134,294
135,299
136,297
139,81
139,158
139,624
139,1431
139,1449
139,1641
140,79
140,165
140,623
140,1432
141,47
142,298
143,1346
144,1347
145,1348
146,1349
147,1352
148,434
151,1353
153,1354
154,1359
155,1360
157,1361
158,1356
162,23
163,24
164,27
165,33
166,48
168,41
169,311
169,594
170,143
170,4299
171,130
171,4297
172,86
174,141
175,23
176,3
177,39
179,57
180,22
181,43
182,18
183,6
184,5
185,152
186,153
186,154
188,39
189,155
190,113
191,163
192,556
192,743
192,1453
193,554
193,744
193,925
193,1426
194,555
194,745
194,926
194,1427
195,14
196,160
197,159
198,37
199,47
200,49
200,1121
201,41
201,57
201,1680
202,14
203,32
203,476
206,53
207,182
208,114
209,113
210,115
211,306
212,1433
213,1703
214,33
215,33
216,26
217,26
218,771
219,170
220,47
221,178
222,178
223,179
224,179
225,769
226,159
227,42
228,161
229,70
230,71
230,479
231,72
232,24
233,24
234,302
234,356
235,302
236,305
236,1916
237,140
238,304
239,79
240,81
241,311
242,182
242,183
243,358
244,1445
245,166
245,739
245,1980
246,735
247,735
248,970
248,2113
249,168
249,741
250,737
251,168
251,969
252,168
253,167
253,740
253,1978
254,736
256,167
256,968
257,2131
258,742
258,2454
259,166
259,169
260,169
260,2114
261,3314
262,351
262,690
262,716
262,14913
264,190
265,313
266,771
267,3315
268,170
269,200
269,1016
269,1657
269,14578
269,14663
270,17
270,327
270,2092
271,204
272,203
273,193
274,194
275,188
276,187
277,187
278,187
279,38
280,30
281,181
282,180
282,431
283,52
283,769
284,42
284,1351
285,42
286,176
287,175
288,175
289,160
289,835
290,357
292,197
293,197
294,432
296,36
297,2178
297,14565
297,14664
297,14668
298,136
299,12
301,12
302,138
303,174
304,173
305,172
306,206
307,356
308,302
309,342
310,109
312,111
314,110
316,17
316,12549
317,100
317,101
318,205
319,18
320,18
321,18
322,19
323,19
324,19
326,352
328,355
329,353
330,353
331,363
331,1905
331,2238
331,7089
331,7166
331,7180
332,365
332,1907
332,7091
332,7168
333,364
333,1906
337,367
338,368
339,369
341,314
341,14910
342,317
342,412
342,983
342,987
342,1006
342,1035
342,2096
343,2116
344,316
344,982
344,1034
344,1319
344,1321
344,1322
344,1323
345,774
345,2101
346,981
346,985
346,1033
346,1069
346,1318
346,1320
346,2095
347,773
347,2098
348,984
348,988
348,1036
349,313
350,771
351,170
352,117
353,320
353,14934
354,1447
355,321
357,322
357,14924
358,323
360,312
361,312
361,1721
363,38
364,38
365,30
365,4287
366,178
367,769
368,329
368,752
369,329
370,329
371,758
372,331
372,754
373,331
374,2830
375,757
376,330
377,755
378,328
378,751
379,328
380,328
381,159
382,159
384,766
386,765
389,767
391,139
392,338
392,14906
393,339
393,14916
394,340
395,57
396,136
397,13
398,13
398,4288
399,138
399,2223
400,22
401,341
402,341
402,831
403,206
404,342
404,905
405,118
405,823
407,6
407,4296
408,5
409,205
410,205
411,2
412,2
413,344
414,343
415,346
416,345
417,347
417,2090
417,2239
418,349
419,350
420,348
420,349
421,348
422,14504
423,272
424,14506
426,273
426,2412
427,274
428,275
428,2370
428,2422
428,14505
428,14698
430,1362
431,1363
432,1364
433,1365
434,1366
435,1367
436,747
436,1595
437,572
438,1357
440,266
441,271
441,1355
442,270
443,260
444,259
445,486
445,4346
446,483
447,487
448,488
448,601
448,602
449,490
450,494
451,495
452,497
453,443
453,444
453,457
453,458
453,461
453,462
453,463
453,466
453,467
453,468
453,580
453,581
453,582
453,583
454,584
454,585
454,586
455,567
456,125
460,4
462,53
464,52
464,530
464,531
465,533
466,534
467,182
467,535
468,536
470,538
471,501
472,502
473,503
474,504
475,505
476,506
477,507
478,508
479,500
479,844
479,859
480,406
481,8
485,36
486,41
489,42
490,136
491,45
491,475
491,1845
492,21
493,18
494,20
497,33
497,1109
497,1393
498,498
500,26
501,513
502,15
503,356
504,305
505,304
506,34
507,499
508,24
508,3705
509,514
510,434
510,6358
510,9020
510,12008
511,587
512,482
513,489
514,491
515,493
516,496
517,484
517,923
517,1454
518,485
519,1213
520,452
520,1290
521,603
522,604
523,611
523,617
524,445
526,450
526,456
526,464
526,469
526,480
526,1183
527,448
528,613
529,465
531,614
531,876
533,454
535,612
536,607
538,70
538,4870
539,877
539,2911
539,3160
540,84
540,86
541,571
541,901
541,5459
541,5476
541,6133
541,7393
541,7394
541,8016
541,8065
541,10183
541,11744
541,12296
541,13728
541,14038
541,16841
541,16845
541,18314
542,606
542,1106
543,593
546,1642
548,9020
548,14460
550,605
550,1637
551,52
552,30
553,295
553,592
554,14448
557,9020
557,14538
559,776
560,325
561,326
562,756
563,324
564,57
565,768
566,13
567,403
570,170
571,9
572,10
573,22
574,205
575,187
577,205
583,1582
587,44
589,10
590,12
591,306
592,26
596,301
597,1451
598,539
598,541
598,1635
599,542
599,1450
600,540
601,1430
602,1428
602,1429
603,42
605,142
606,21
607,24
608,543
609,544
610,545
611,546
612,38
613,566
614,547
614,1638
614,1745
617,900
617,918
617,930
619,920
619,1586
619,1650
620,921
620,1587
620,2044
621,550
621,552
621,878
621,1150
621,1422
622,551
622,553
622,1423
625,1368
627,598
628,558
628,6568
628,7409
629,1395
631,1396
632,385
633,276
633,2421
634,399
635,389
636,382
637,387
637,2094
638,382
639,386
640,383
641,385
642,383
643,389
644,397
645,139
646,727
646,728
646,1813
647,727
647,728
647,1814
648,729
648,1815
649,730
649,3705
650,724
651,725
652,726
653,731
653,1599
655,570
655,733
655,9020
655,13913
655,14386
656,1698
656,1737
656,1749
657,398
657,4468
658,388
659,731
660,113
661,115
662,114
662,748
662,749
663,116
663,750
674,348
675,81
676,345
678,2091
678,2240
680,2242
681,2243
682,646
684,384
685,387
686,434
687,320
689,638
689,665
690,629
690,657
692,2477
693,2478
694,2479
695,2480
696,57
696,136
697,2481
698,640
699,47
700,2483
701,2484
702,2485
703,2486
704,2487
705,2488
706,2347
706,2348
707,2349
708,687
709,668
710,2350
710,2351
711,2352
712,2353
713,889
713,5270
713,6091
713,7017
713,7806
713,10068
713,10435
713,10593
713,13262
713,15803
713,15804
713,16879
713,16908
718,229
718,9020
718,14620
719,230
719,14621
720,231
720,2946
720,14622
721,232
721,2946
721,14623
722,233
722,2946
722,14624
723,234
723,14625
724,235
724,14626
725,14627
727,2354
727,2355
727,2444
728,2356
729,913
729,1651
729,4462
729,4557
729,5269
729,5668
729,10433
729,10592
730,2357
730,2436
730,2445
731,2358
731,5037
731,11486
731,11493
731,11674
732,2360
732,2361
733,2362
736,2392
736,5367
737,2393
738,2394
739,2395
740,2396
741,2397
749,3599
750,1593
750,2291
750,9758
750,16024
750,16025
750,16026
750,16027
750,16398
751,695
751,696
751,697
751,705
751,879
751,880
751,881
751,7176
752,932
756,674
756,707
757,675
757,711
758,673
765,676
766,677
767,678
780,952
780,14920
781,671
782,679
783,680
784,395
785,721
786,722
787,723
787,4696
788,191
789,644
789,645
790,644
793,647
794,646
794,4603
795,719
795,5030
795,14907
811,934
812,935
813,936
814,937
815,938
816,939
817,940
818,941
820,2398
820,2404
821,2399
822,2400
822,2405
823,694
823,699
823,703
823,7174
824,713
824,992
824,997
824,999
824,1723
825,714
826,715
826,993
827,957
828,698
828,704
828,7175
829,700
830,701
831,702
833,995
833,1391
834,996
835,998
836,909
837,1003
838,1000
839,1001
841,682
842,683
843,684
844,685
845,686
849,1222
850,1223
851,1224
852,1225
853,1226
854,1227
855,1228
856,1229
857,1230
858,1231
859,1232
860,1233
861,1234
862,1235
865,1267
866,1268
867,1269
868,1270
869,1271
870,1272
871,1273
872,1274
873,1275
874,1276
875,1277
876,1278
877,1279
878,1280
879,1281
880,1282
881,1283
882,1284
883,1285
884,1286
885,1287
886,1288
887,882
887,3381
887,3384
887,8784
888,1083
889,1084
890,1085
891,1082
892,1155
893,385
894,1408
895,1258
896,1262
897,1263
898,1265
899,1266
900,1293
901,187
902,603
903,1195
904,1190
905,603
906,994
907,706
908,1390
909,2448
910,2449
911,2450
912,134
913,2434
914,778
914,779
914,780
918,1373
919,1374
920,1375
921,1376
922,1377
923,626
923,627
923,1245
924,625
925,630
925,632
925,669
925,670
928,636
928,659
929,633
929,658
929,663
929,1241
932,691
932,708
932,710
933,869
933,870
933,871
934,666
934,667
934,868
935,888
936,887
937,717
938,886
939,548
940,903
941,902
942,885
943,631
944,628
945,898
945,916
945,928
945,933
946,924
947,557
947,927
948,922
949,891
950,139
953,385
958,205
962,39
963,17
965,2
966,28
967,1394
967,3705
968,1007
969,1324
970,894
970,895
971,897
972,896
973,893
974,892
974,1242
975,914
976,915
977,908
978,318
978,907
979,317
979,775
980,899
980,917
980,929
981,911
981,912
981,1152
981,1153
981,1190
981,1192
982,910
983,2379
984,1399
986,1402
987,1401
989,961
990,962
991,960
992,967
993,963
994,964
994,1024
995,1023
996,1020
997,1022
998,1021
999,1019
1001,1017
1002,1031
1003,1030
1004,1032
1005,966
1005,1026
1006,1025
1007,965
1008,836
1009,837
1010,838
1011,839
1012,840
1013,841
1014,843
1015,842
1016,845
1017,388
1019,177
1021,66
1021,405
1022,197
1023,203
1024,190
1024,846
1025,19
1026,18
1027,306
1028,21
1029,21
1029,513
1030,193
1032,382
1033,138
1033,1102
1034,17
1035,342
1036,180
1036,431
1037,172
1037,1122
1038,431
1039,12
1039,847
1040,26
1041,187
1042,136
1043,42
1043,828
1043,3705
1045,175
1046,49
1047,206
1047,848
1049,205
1050,351
1051,36
1052,849
1053,850
1054,851
1055,852
1056,853
1057,854
1058,855
1059,856
1060,860
1062,858
1063,386
1064,2
1065,178
1066,117
1067,13
1068,314
1069,312
1069,324
1070,28
1071,28
1072,170
1073,327
1073,1093
1075,315
1075,348
1075,863
1076,322
1077,323
1078,38
1079,326
1079,862
1080,326
1081,325
1082,205
1083,205
1084,42
1085,22
1085,23
1086,21
1087,340
1088,138
1088,1102
1089,138
1091,320
1092,118
1092,861
1093,118
1096,339
1097,341
1098,338
1099,867
1100,313
1101,37
1101,351
1102,324
1103,324
1105,1100
1106,1115
1107,317
1107,318
1107,1114
1107,3705
1108,1098
1109,1097
1110,1099
1111,646
1113,55
1114,171
1115,170
1115,362
1116,181
1117,513
1119,172
1120,17
1121,7
1122,12
1122,847
1123,305
1123,342
1124,1113
1125,193
1125,1112
1126,1096
1126,1981
1127,1095
1128,1111
1129,1110
1130,510
1131,509
1133,1091
1134,139
1135,302
1136,24
1136,1108
1137,1094
1138,73
1139,70
1140,385
1141,388
1142,57
1143,1090
1144,1107
1145,40
1146,38
1147,44
1148,52
1148,1862
1150,1105
1151,1104
1153,382
1154,1086
1155,331
1156,330
1157,329
1158,328
1159,1092
1160,1089
1161,312
1162,335
1163,334
1164,326
1165,1088
1166,1101
1167,320
1167,1103
1168,315
1168,773
1169,1087
1170,170
1170,1860
1171,1305
1172,1304
1173,350
1174,866
1175,865
1176,1018
1177,166
1177,1238
1177,1244
1178,1390
1179,1246
1180,303
1181,181
1182,390
1183,403
1185,207
1185,209
1185,211
1185,401
1185,434
1185,2312
1185,8730
1185,8781
1186,208
1186,210
1186,212
1186,2331
1186,8731
1187,17990
1188,1410
1189,1411
1190,1412
1191,1413
1192,1414
1193,980
1193,1415
1194,9020
1194,17987
1195,17991
1196,9020
1196,17988
1197,9020
1197,17989
1198,21
1199,41
1200,1371
1201,1372
1202,1369
1203,1370
1204,411
1205,414
1205,415
1205,1065
1205,1066
1205,2447
1206,417
1207,418
1208,269
1209,942
1210,1038
1211,1039
1212,1040
1213,1239
1216,12
1218,18
1219,19
1221,1004
1222,49
1223,1406
1224,1407
1225,1327
1225,1333
1226,1332
1227,1331
1228,1330
1229,1329
1230,1328
1231,1326
1231,3705
1232,1325
1232,1858
1234,819
1235,330
1236,347
1237,1307
1238,817
1239,805
1239,806
1239,807
1239,809
1239,810
1239,811
1239,812
1239,813
1239,814
1239,5042
1239,5046
1240,808
1240,815
1240,816
1240,4619
1240,5048
1241,1308
1242,804
1243,803
1244,170
1244,171
1244,1310
1245,1312
1245,1343
1246,1313
1247,1317
1248,1316
1249,1315
1250,1314
1251,1311
1252,800
1253,801
1254,802
1255,799
1255,7237
1256,1309
1257,834
1258,832
1259,826
1260,825
1261,824
1262,1124
1262,1125
1263,821
1264,1123
1265,1126
1266,1127
1267,1027
1268,1028
1269,1128
1270,1129
1271,1388
1272,783
1272,784
1272,785
1273,786
1273,787
1273,788
1273,1154
1273,1195
1273,1197
1273,4409
1273,4410
1273,4412
1274,789
1274,790
1275,791
1275,792
1275,793
1275,1161
1275,1162
1275,1163
1275,1206
1275,1207
1275,1208
1275,1209
1275,4409
1275,4411
1275,4412
1275,4414
1276,794
1276,1417
1277,795
1277,796
1277,797
1277,798
1277,956
1277,1156
1277,1157
1277,1158
1277,1159
1277,1198
1277,1199
1277,1200
1277,1201
1277,1202
1277,1203
1278,1342
1279,429
1279,989
1279,9020
1279,14533
1280,423
1281,424
1281,14928
1282,425
1283,426
1284,990
1285,991
1286,427
1287,1041
1287,2780
1288,1042
1288,2779
1289,1043
1289,2777
1290,1044
1291,1046
1292,1045
1293,1047
1293,1748
1294,1048
1295,1049
1297,1051
1297,2785
1298,420
1299,421
1300,422
1300,2781
1300,2789
1300,3845
1301,656
1302,1403
1303,1400
1303,2383
1304,635
1304,872
1304,1240
1305,660
1305,664
1305,692
1305,693
1305,1243
1306,634
1306,661
1306,672
1306,709
1306,959
1307,637
1307,662
1307,712
1309,352
1310,354
1311,353
1312,1419
1313,322
1314,1002
1315,12
1316,179
1317,206
1319,1260
1320,1212
1321,1217
1322,1218
1322,1219
1323,1218
1324,1215
1325,1298
1326,1378
1328,1212
1329,782
1330,1344
1331,1154
1331,1389
1332,1154
1332,1155
1333,1289
1334,1212
1335,1217
1336,1216
1337,1152
1338,1192
1339,1216
1340,1216
1341,1178
1342,1421
1343,1005
1343,1161
1343,1162
1343,1206
1344,192
1345,1341
1346,1418
1347,1294
1348,1299
1349,21
1350,39
1351,1219
1352,1214
1353,166
1354,1424
1355,1212
1356,1214
1357,1404
1358,1212
1359,1194
1360,769
1361,1216
1362,1405
1363,1217
1364,55
1365,64
1366,141
1367,1133
1369,1289
1370,1217
1371,1161
1371,1162
1371,1163
1371,1207
1371,1208
1371,1209
1372,818
1373,906
1374,904
1375,249
1376,250
1377,883
1377,3705
1378,953
1380,955
1380,3705
1381,954
1382,413
1382,416
1382,2281
1383,1064
1383,14129
1385,596
1385,1772
1385,2798
1385,3782
1387,3705
1388,740
1389,741
1390,2452
1391,1588
1391,1724
1391,4147
1391,4337
1392,1589
1392,4157
1392,4338
1393,1590
1393,4340
1394,1591
1394,3984
1394,4163
1395,1594
1396,1546
1396,19085
1397,1540
1397,9020
1397,19082
1407,3705
1415,1544
1415,19083
1416,1600
1416,4564
1416,4654
1416,7171
1417,1632
1418,1656
1418,2172
1418,7737
1419,1661
1419,1688
1420,1662
1420,3705
1420,6994
1421,1558
1421,1663
1422,1675
1422,1706
1422,4255
1423,1676
1423,1707
1423,4256
1424,1682
1424,1710
1425,1689
1426,1690
1427,1780
1428,1781
1429,1782
1430,1783
1431,1784
1432,1785
1433,1786
1434,1787
1435,1788
1436,1789
1437,1790
1438,1791
1439,1792
1440,1793
1440,4324
1441,1795
1442,1796
1443,1797
1444,1798
1445,1794
1446,1800
1447,721
1448,645
1449,1555
1450,1702
1451,1704
1452,1708
1453,1578
1453,1711
1453,4208
1454,1735
1455,13117
1455,14742
1455,14743
1459,434
1459,2009
1459,2183
1459,2274
1459,2275
1460,2184
1461,1998
1462,2005
1463,2003
1464,1997
1465,2006
1467,2008
1467,3318
1468,2010
1468,2270
1469,2011
1469,2185
1470,2012
1470,2271
1471,1442
1471,2013
1472,2014
1472,2186
1472,2272
1472,2284
1473,2015
1473,2273
1474,2016
1474,2282
1474,2922
1474,3171
1475,2017
1476,2019
1477,2018
1478,2020
1478,2739
1479,2001
1480,2004
1481,2002
1482,2021
1482,2283
1482,2286
1482,6358
1482,8159
1483,2024
1484,2025
1485,2026
1486,410
1486,1876
1486,1987
1486,7736
1486,8609
1486,14567
1486,14580
1490,18301
1492,2045
1492,5667
1492,6092
1492,10070
1492,10434
1492,10595
1492,13263
1492,13360
1492,13893
1492,16880
1492,16909
1493,2048
1493,2055
1493,2075
1494,2053
1494,2063
1495,2054
1495,2064
1496,2061
1497,1542
1498,1543
1499,1545
1499,19084
1500,2080
1501,2077
1501,6893
1501,7797
1502,2173
1502,7738
1503,2128
1504,2129
1505,2130
1506,2132
1507,2134
1508,2135
1509,2136
1511,2138
1512,2139
1513,2140
1514,2141
1515,2142
1516,2143
1517,2144
1518,2147
1519,2148
1520,2149
1521,2150
1522,2151
1523,2152
1524,2153
1525,2155
1526,2156
1527,2157
1528,2829
1529,2159
1530,2160
1531,1520
1532,943
1532,19214
1533,1470
1533,19213
1534,1471
1534,19212
1536,573
1536,19216
1538,1472
1539,1474
1540,1475
1541,1476
1542,1477
1543,1478
1544,1479
1545,1480
1546,1481
1547,884
1548,1052
1549,1053
1550,931
1551,1054
1552,1055
1553,1056
1554,1057
1555,1058
1556,919
1557,1061
1558,1062
1559,1063
1560,1070
1561,1071
1562,1072
1563,1073
1565,1075
1566,1060
1566,1510
1566,1511
1566,1512
1567,18298
1568,18299
1569,18300
1570,18302
1572,1758
1573,1759
1574,1762
1575,1763
1576,1764
1577,1765
1578,1766
1579,1767
1580,1768
1581,1668
1581,1672
1581,1773
1582,1666
1582,1670
1582,1774
1583,1775
1584,1133
1584,1136
1584,1137
1584,1145
1584,1165
1584,1173
1584,1178
1584,1776
1584,1777
1584,1778
1585,9020
1585,18683
1586,18684
1587,18685
1588,18686
1589,9020
1589,18687
1590,9020
1590,18688
1591,1616
1592,1615
1593,1617
1594,1622
1595,1621
1596,1619
1597,1620
1598,1624
1599,1623
1600,1625
1601,1626
1603,1669
1603,1673
1604,2109
1605,1666
1607,1779
1608,1420
1609,1864
1610,1799
1611,720
1612,720
1613,1523
1614,1801
1615,1802
1616,1803
1617,1804
1618,1805
1619,1806
1620,1807
1621,1808
1622,1809
1623,1810
1624,1811
1625,650
1625,1812
1629,1816
1630,721
1630,1817
1631,722
1631,1818
1631,1848
1632,1819
1633,1820
1634,1821
1635,1822
1636,1823
1637,1824
1638,387
1638,1825
1638,1847
1639,1592
1640,1514
1640,2208
1640,2211
1640,2220
1640,4832
1640,4895
1640,7250
1640,7351
1644,239
1644,242
1644,245
1644,434
1644,1570
1644,1571
1644,1572
1644,1573
1644,1574
1644,3365
1644,6052
1644,8722
1644,8783
1645,434
1645,1567
1645,1569
1645,8723
1646,434
1646,1566
1646,1568
1646,8723
1647,238
1647,241
1647,244
1647,688
1647,8724
1648,1535
1648,1537
1648,8725
1649,237
1649,240
1649,243
1649,9812
1650,1522
1650,1528
1650,1529
1651,2218
1652,1554
1653,1556
1654,1551
1655,1552
1656,1553
1657,1549
1659,1212
1660,1289
1661,2117
1662,2118
1663,2119
1664,2120
1665,2121
1666,2122
1667,2123
1668,2124
1669,2125
1670,2126
1671,189
1672,1462
1673,1463
1674,1464
1675,1466
1676,1460
1677,1461
1678,14535
1680,1455
1680,9020
1681,1493
1681,1494
1681,1495
1681,1496
1681,2214
1681,2215
1681,2216
1681,2217
1682,1497
1683,1498
1684,1499
1685,1500
1686,1501
1687,1502
1688,1740
1689,1488
1690,1489
1690,2217
1691,1490
1692,1491
1693,1492
1694,410
1694,643
1695,3439
1696,1484
1697,1485
1698,1486
1699,2133
1700,2145
1701,2146
1702,2154
1703,46
1704,1425
