BNpcNameId,BNpcBaseId
108,17390
108,17391
108,17392
108,17393
108,17394
108,17395
108,17397
108,17404
108,17604
108,17760
108,17784
108,17930
108,17963
108,17964
108,17965
108,17966
108,17967
108,17978
108,17993
108,18068
108,18070
108,18099
108,18127
108,18133
108,18152
108,18153
108,18154
108,18182
108,18183
108,18185
108,18189
108,18309
108,18319
108,18356
108,18357
108,18376
108,18415
108,18468
108,18498
108,18499
108,18513
108,18539
108,18625
108,18626
108,18627
108,18628
108,18629
108,18630
108,18631
108,18632
108,18633
108,18634
108,18635
108,18636
108,18637
108,18638
108,18639
108,18640
108,18641
108,18664
108,18665
108,18669
108,18674
108,18759
108,18878
108,18879
108,18880
108,18881
108,18882
108,18883
108,18884
108,18885
108,18886
108,18887
108,18914
108,18966
108,18967
108,18968
108,18969
108,18970
108,18971
108,18972
108,18973
108,18974
108,18975
108,18983
108,18998
108,19175
108,19184
108,19185
108,19186
108,19247
108,19248
108,19249
108,19250
108,19255
108,19257
108,19258
108,19259
108,19260
108,19261
108,19262
108,19263
108,19264
108,19265
108,19280
108,19281
108,19282
108,19372
108,19434
109,120
109,1345
109,5323
109,11472
109,18760
109,18879
109,18880
109,18881
109,18882
109,18883
109,18884
109,18885
109,18886
109,18887
109,18888
109,18915
109,18967
109,18968
109,18969
109,18970
109,18971
109,18972
109,18973
109,18974
109,18975
109,18976
109,18984
110,20
110,121
110,126
110,11811
110,13097
110,18321
110,18359
110,18880
110,18881
110,18882
110,18883
110,18884
110,18885
110,18886
110,18887
110,18888
110,18889
110,18916
110,18985
111,122
111,127
111,1350
111,18130
111,18881
111,18882
111,18883
111,18884
111,18885
111,18886
111,18887
111,18888
111,18889
111,18890
111,18917
111,18969
111,18970
111,18971
111,18972
111,18973
111,18974
111,18975
111,18976
111,18977
111,18978
111,18986
112,123
112,130
112,16526
112,18763
112,18882
112,18883
112,18884
112,18885
112,18886
112,18887
112,18888
112,18889
112,18890
112,18891
112,18918
112,18970
112,18971
112,18972
112,18973
112,18974
112,18975
112,18976
112,18977
112,18978
112,18979
112,18987
113,124
113,131
113,1686
113,1863
113,4874
113,5099
113,6611
113,7451
113,17968
113,17969
113,17970
113,17971
113,17972
113,17983
113,18764
113,18883
113,18884
113,18885
113,18886
113,18887
113,18888
113,18889
113,18890
113,18891
113,18892
113,18919
113,18971
113,18972
113,18973
113,18974
113,18975
113,18976
113,18977
113,18978
113,18979
113,18980
113,18988
114,132
114,1465
114,1842
114,3358
114,4311
114,4801
114,5029
114,5100
114,18325
114,18363
114,18421
114,18765
114,18884
114,18885
114,18886
114,18887
114,18888
114,18889
114,18890
114,18891
114,18892
114,18893
114,18920
114,18972
114,18973
114,18974
114,18975
114,18976
114,18977
114,18978
114,18979
114,18980
114,18981
114,18989
115,119
115,133
115,760
115,1067
115,1659
115,1691
115,1861
115,4874
115,4922
115,5101
115,6612
115,7452
115,18885
115,18886
115,18887
115,18888
115,18889
115,18890
115,18891
115,18892
115,18893
115,18894
115,18921
115,18973
115,18974
115,18975
115,18976
115,18977
115,18978
115,18979
115,18980
115,18981
115,18982
115,18990
116,119
116,120
116,134
116,442
116,978
116,1068
116,1130
116,1744
116,5098
116,6615
116,18767
116,18886
116,18887
116,18888
116,18889
116,18890
116,18891
116,18892
116,18893
116,18894
116,18895
116,18922
116,18974
116,18975
116,18976
116,18977
116,18978
116,18979
116,18980
116,18981
116,18982
116,18983
116,18991
117,120
117,121
117,135
117,864
117,974
117,1358
117,1397
117,1416
117,1692
117,1850
117,4047
117,4290
117,6614
117,7454
117,8280
117,11480
117,11818
117,13111
117,17680
117,17682
117,18768
117,18887
117,18888
117,18889
117,18890
117,18891
117,18892
117,18893
117,18894
117,18895
117,18896
117,18923
117,18975
117,18976
117,18977
117,18978
117,18979
117,18980
117,18981
117,18982
117,18983
117,18984
117,18992
118,121
118,122
118,129
118,136
118,16112
118,18329
118,18367
118,18769
118,18888
118,18889
118,18890
118,18891
118,18892
118,18893
118,18894
118,18895
118,18896
118,18897
118,18924
118,18976
118,18977
118,18978
118,18979
118,18980
118,18981
118,18982
118,18983
118,18984
118,18985
118,18993
118,19185
118,19257
118,19258
118,19259
118,19260
118,19265
118,19267
118,19268
118,19269
118,19270
118,19271
118,19272
118,19273
118,19274
118,19275
118,19290
118,19291
118,19292
118,19444
119,119
119,122
119,123
119,137
119,13946
119,18889
119,18890
119,18891
119,18892
119,18893
119,18894
119,18895
119,18896
119,18897
119,18898
119,18925
119,18977
119,18978
119,18979
119,18980
119,18981
119,18982
119,18983
119,18984
119,18985
119,18986
119,18994
120,119
120,120
120,122
120,123
120,142
120,18771
120,18890
120,18891
120,18892
120,18893
120,18894
120,18895
120,18896
120,18897
120,18898
120,18899
120,18926
120,18978
120,18979
120,18980
120,18981
120,18982
120,18983
120,18984
120,18985
120,18986
120,18987
120,18995
121,120
121,121
121,124
121,144
121,17979
121,17980
121,18638
121,18639
121,18640
121,18641
121,18642
121,18643
121,18644
121,18645
121,18646
121,18647
121,18648
121,18649
121,18650
121,18651
121,18652
121,18653
121,18654
121,18891
121,18892
121,18893
121,18894
121,18895
121,18896
121,18897
121,18898
121,18899
121,18900
121,18927
121,18979
121,18980
121,18981
121,18982
121,18983
121,18984
121,18985
121,18986
121,18987
121,18988
121,18996
122,121
122,122
122,123
122,124
122,146
122,1074
122,1640
122,10061
122,18773
122,18892
122,18893
122,18894
122,18895
122,18896
122,18897
122,18898
122,18899
122,18900
122,18901
122,18928
122,18980
122,18981
122,18982
122,18983
122,18984
122,18985
122,18986
122,18987
122,18988
122,18989
122,18997
123,123
123,124
123,149
123,18774
123,18893
123,18894
123,18895
123,18896
123,18897
123,18898
123,18899
123,18900
123,18901
123,18902
123,18929
123,18981
123,18982
123,18983
123,18984
123,18985
123,18986
123,18987
123,18988
123,18989
123,18990
123,18998
124,124
124,156
124,1076
124,18372
124,18894
124,18895
124,18896
124,18897
124,18898
124,18899
124,18900
124,18901
124,18902
124,18903
124,18930
124,18982
124,18983
124,18984
124,18985
124,18986
124,18987
124,18988
124,18989
124,18990
124,18991
124,18999
125,7
125,124
125,128
125,151
125,451
125,1139
125,3705
125,6375
125,6623
125,16061
125,18336
125,18374
125,18776
125,18895
125,18896
125,18897
125,18898
125,18899
125,18900
125,18901
125,18902
125,18903
125,18904
125,18931
125,18983
125,18984
125,18985
125,18986
125,18987
125,18988
125,18989
125,18990
125,18991
125,18992
125,19000
126,128
126,129
126,3617
126,6623
126,16041
126,18777
126,18896
126,18897
126,18898
126,18899
126,18900
126,18901
126,18902
126,18903
126,18904
126,18905
126,18932
126,18984
126,18985
126,18986
126,18987
126,18988
126,18989
126,18990
126,18991
126,18992
126,18993
126,19001
127,129
127,3618
127,7464
127,18328
127,18656
127,18897
127,18898
127,18899
127,18900
127,18901
127,18902
127,18903
127,18904
127,18905
127,18906
127,18933
127,18985
127,18986
127,18987
127,18988
127,18989
127,18990
127,18991
127,18992
127,18993
127,18994
127,19002
128,128
128,150
128,1446
128,3617
128,14423
128,18376
128,18656
128,18898
128,18899
128,18900
128,18901
128,18902
128,18903
128,18904
128,18905
128,18906
128,18907
128,18934
128,18986
128,18987
128,18988
128,18989
128,18990
128,18991
128,18992
128,18993
128,18994
128,18995
128,19003
129,128
129,129
129,306
129,455
129,1081
129,18899
129,18900
129,18901
129,18902
129,18903
129,18904
129,18905
129,18906
129,18907
129,18908
129,18935
129,18987
129,18988
129,18989
129,18990
129,18991
129,18992
129,18993
129,18994
129,18995
129,18996
129,19004
130,53
130,129
130,1435
130,1678
130,5116
130,6628
130,18341
130,18379
130,18656
130,18781
130,18900
130,18901
130,18902
130,18903
130,18904
130,18905
130,18906
130,18907
130,18908
130,18909
130,18936
130,19005
131,30
131,829
131,3705
131,6628
131,18656
131,18782
131,18901
131,18902
131,18903
131,18904
131,18905
131,18906
131,18907
131,18908
131,18909
131,18910
131,18937
131,19006
132,17
132,150
132,164
132,830
132,6689
132,18656
132,18783
132,18902
132,18903
132,18904
132,18905
132,18906
132,18907
132,18908
132,18909
132,18910
132,18911
132,18938
132,18990
132,18991
132,18992
132,18993
132,18994
132,18995
132,18996
132,18997
132,18998
132,18999
132,19007
133,459
133,6630
133,6690
133,18784
133,18903
133,18904
133,18905
133,18906
133,18907
133,18908
133,18909
133,18910
133,18911
133,18912
133,18939
133,18991
133,18992
133,18993
133,18994
133,18995
133,18996
133,18997
133,18998
133,18999
133,19000
133,19008
134,294
134,829
134,3617
134,5116
134,9670
134,9671
134,18335
134,18382
134,18656
134,18785
134,18904
134,18905
134,18906
134,18907
134,18908
134,18909
134,18910
134,18911
134,18912
134,18913
134,18940
134,18992
134,18993
134,18994
134,18995
134,18996
134,18997
134,18998
134,18999
134,19000
134,19001
134,19009
135,299
135,830
135,833
135,4065
135,4822
135,9671
135,18656
135,18657
135,18786
135,18905
135,18906
135,18907
135,18908
135,18909
135,18910
135,18911
135,18912
135,18913
135,18914
135,18941
135,18993
135,18994
135,18995
135,18996
135,18997
135,18998
135,18999
135,19000
135,19001
135,19002
135,19010
136,297
136,438
136,746
136,18098
136,18155
136,18656
136,18787
136,18906
136,18907
136,18908
136,18909
136,18910
136,18911
136,18912
136,18913
136,18914
136,18915
136,18942
136,18994
136,18995
136,18996
136,18997
136,18998
136,18999
136,19000
136,19001
136,19002
136,19003
136,19011
137,6694
137,9673
137,9674
137,18385
137,18788
137,18907
137,18908
137,18909
137,18910
137,18911
137,18912
137,18913
137,18914
137,18915
137,18916
137,18943
137,18995
137,18996
137,18997
137,18998
137,18999
137,19000
137,19001
137,19002
137,19003
137,19004
137,19012
138,156
138,833
138,1379
138,6695
138,18789
138,18908
138,18909
138,18910
138,18911
138,18912
138,18913
138,18914
138,18915
138,18916
138,18917
138,18944
138,18996
138,18997
138,18998
138,18999
138,19000
138,19001
138,19002
138,19003
138,19004
138,19005
138,19013
139,81
139,157
139,158
139,624
139,1431
139,1449
139,1641
139,5228
139,9767
139,17961
139,18790
139,18909
139,18910
139,18911
139,18912
139,18913
139,18914
139,18915
139,18916
139,18917
139,18918
139,18945
139,18997
139,18998
139,18999
139,19000
139,19001
139,19002
139,19003
139,19004
139,19005
139,19006
139,19014
139,19029
140,79
140,165
140,623
140,1432
140,4827
140,18791
140,18910
140,18911
140,18912
140,18913
140,18914
140,18915
140,18916
140,18917
140,18918
140,18919
140,18946
140,19015
141,47
141,18792
141,18911
141,18912
141,18913
141,18914
141,18915
141,18916
141,18917
141,18918
141,18919
141,18920
141,18947
141,18999
141,19000
141,19001
141,19002
141,19003
141,19004
141,19005
141,19006
141,19007
141,19008
141,19016
141,19208
142,298
142,1381
142,6699
142,9679
142,18793
142,18912
142,18913
142,18914
142,18915
142,18916
142,18917
142,18918
142,18919
142,18920
142,18921
142,18948
142,19017
143,1346
143,6642
143,18103
143,18105
143,18794
143,18913
143,18914
143,18915
143,18916
143,18917
143,18918
143,18919
143,18920
143,18921
143,18922
143,18949
143,19001
143,19002
143,19003
143,19004
143,19005
143,19006
143,19007
143,19008
143,19009
143,19010
143,19018
144,162
144,1347
144,6701
144,11261
144,11262
144,11263
144,18355
144,18392
144,18393
144,18412
144,18795
144,18914
144,18915
144,18916
144,18917
144,18918
144,18919
144,18920
144,18921
144,18922
144,18923
144,18950
144,19019
145,1348
145,1381
145,6642
145,6702
145,7464
145,8173
145,18796
145,18915
145,18916
145,18917
145,18918
145,18919
145,18920
145,18921
145,18922
145,18923
145,18924
145,18951
145,19003
145,19004
145,19005
145,19006
145,19007
145,19008
145,19009
145,19010
145,19011
145,19012
145,19020
146,162
146,164
146,1349
146,6703
146,16061
146,18394
146,18797
146,18916
146,18917
146,18918
146,18919
146,18920
146,18921
146,18922
146,18923
146,18924
146,18925
146,18952
146,19004
146,19005
146,19006
146,19007
146,19008
146,19009
146,19010
146,19011
146,19012
146,19013
146,19021
147,150
147,1352
147,1386
147,6704
147,13974
147,18006
147,18017
147,18798
147,18917
147,18918
147,18919
147,18920
147,18921
147,18922
147,18923
147,18924
147,18925
147,18926
147,18953
147,19005
147,19006
147,19007
147,19008
147,19009
147,19010
147,19011
147,19012
147,19013
147,19014
147,19022
148,150
148,434
148,6705
148,18799
148,18918
148,18919
148,18920
148,18921
148,18922
148,18923
148,18924
148,18925
148,18926
148,18927
148,18954
148,19023
149,11602
149,17825
149,18226
149,18677
149,18678
149,18800
149,18919
149,18920
149,18921
149,18922
149,18923
149,18924
149,18925
149,18926
149,18927
149,18928
149,18955
149,19007
149,19008
149,19009
149,19010
149,19011
149,19012
149,19013
149,19014
149,19015
149,19016
149,19024
149,19216
150,150
150,2085
150,18801
150,18920
150,18921
150,18922
150,18923
150,18924
150,18925
150,18926
150,18927
150,18928
150,18929
150,18956
150,19008
150,19009
150,19010
150,19011
150,19012
150,19013
150,19014
150,19015
150,19016
150,19017
150,19025
151,162
151,477
151,1353
151,18802
151,18921
151,18922
151,18923
151,18924
151,18925
151,18926
151,18927
151,18928
151,18929
151,18930
151,18957
151,19009
151,19010
151,19011
151,19012
151,19013
151,19014
151,19015
151,19016
151,19017
151,19018
151,19026
152,156
152,162
152,184
152,6709
152,18803
152,18922
152,18923
152,18924
152,18925
152,18926
152,18927
152,18928
152,18929
152,18930
152,18931
152,18958
152,19010
152,19011
152,19012
152,19013
152,19014
152,19015
152,19016
152,19017
152,19018
152,19019
152,19027
153,156
153,157
153,455
153,1354
153,10611
153,12132
153,18230
153,18804
153,18923
153,18924
153,18925
153,18926
153,18927
153,18928
153,18929
153,18930
153,18931
153,18932
153,18959
153,19011
153,19012
153,19013
153,19014
153,19015
153,19016
153,19017
153,19018
153,19019
153,19020
153,19028
154,156
154,157
154,186
154,1359
154,5082
154,18422
154,18805
154,18924
154,18925
154,18926
154,18927
154,18928
154,18929
154,18930
154,18931
154,18932
154,18933
154,18960
154,19012
154,19013
154,19014
154,19015
154,19016
154,19017
154,19018
154,19019
154,19020
154,19021
154,19029
155,1360
155,12132
155,18806
155,18925
155,18926
155,18927
155,18928
155,18929
155,18930
155,18931
155,18932
155,18933
155,18934
155,18961
155,19013
155,19014
155,19015
155,19016
155,19017
155,19018
155,19019
155,19020
155,19021
155,19022
155,19030
156,156
156,164
156,9282
156,14389
156,15059
156,18807
156,18926
156,18927
156,18928
156,18929
156,18930
156,18931
156,18932
156,18933
156,18934
156,18935
156,18962
156,19014
156,19015
156,19016
156,19017
156,19018
156,19019
156,19020
156,19021
156,19022
156,19023
156,19031
157,157
157,434
157,1361
157,4844
157,5280
157,6656
157,18358
157,18808
157,18927
157,18928
157,18929
157,18930
157,18931
157,18932
157,18933
157,18934
157,18935
157,18936
157,18963
157,19015
157,19016
157,19017
157,19018
157,19019
157,19020
157,19021
157,19022
157,19023
157,19024
157,19032
157,19047
158,157
158,1356
158,6657
158,18013
158,18014
158,18015
158,18016
158,18017
158,18028
158,18809
158,18928
158,18929
158,18930
158,18931
158,18932
158,18933
158,18934
158,18935
158,18936
158,18937
158,18964
158,19016
158,19017
158,19018
158,19019
158,19020
158,19021
158,19022
158,19023
158,19024
158,19025
158,19033
159,162
159,185
159,3705
159,6656
159,7556
159,18427
159,18810
159,18929
159,18930
159,18931
159,18932
159,18933
159,18934
159,18935
159,18936
159,18937
159,18938
159,18965
159,19017
159,19018
159,19019
159,19020
159,19021
159,19022
159,19023
159,19024
159,19025
159,19026
159,19034
160,164
160,6717
160,10165
160,18408
160,18811
160,18930
160,18931
160,18932
160,18933
160,18934
160,18935
160,18936
160,18937
160,18938
160,18939
160,18966
160,19018
160,19019
160,19020
160,19021
160,19022
160,19023
160,19024
160,19025
160,19026
160,19027
160,19035
161,120
161,164
161,4848
161,6718
161,18409
161,18678
161,18684
161,18693
161,18812
161,18931
161,18932
161,18933
161,18934
161,18935
161,18936
161,18937
161,18938
161,18939
161,18940
161,18967
161,19019
161,19020
161,19021
161,19022
161,19023
161,19024
161,19025
161,19026
161,19027
161,19028
161,19036
162,23
162,104
162,162
162,4849
162,6719
162,18813
162,18932
162,18933
162,18934
162,18935
162,18936
162,18937
162,18938
162,18939
162,18940
162,18941
162,18968
162,19020
162,19021
162,19022
162,19023
162,19024
162,19025
162,19026
162,19027
162,19028
162,19029
162,19037
163,24
163,102
163,4924
163,5149
163,9549
163,18123
163,18125
163,18182
163,18374
163,18412
163,18814
163,18933
163,18934
163,18935
163,18936
163,18937
163,18938
163,18939
163,18940
163,18941
163,18942
163,18969
163,19021
163,19022
163,19023
163,19024
163,19025
163,19026
163,19027
163,19028
163,19029
163,19030
163,19038
164,27
164,164
164,1116
164,18815
164,18934
164,18935
164,18936
164,18937
164,18938
164,18939
164,18940
164,18941
164,18942
164,18943
164,18970
164,19039
165,33
165,164
165,1117
165,1483
165,1667
165,3705
165,4143
165,6722
165,10611
165,10612
165,18816
165,18935
165,18936
165,18937
165,18938
165,18939
165,18940
165,18941
165,18942
165,18943
165,18944
165,18971
165,19023
165,19024
165,19025
165,19026
165,19027
165,19028
165,19029
165,19030
165,19031
165,19032
165,19040
166,48
166,184
166,198
166,1118
166,18414
166,18817
166,18936
166,18937
166,18938
166,18939
166,18940
166,18941
166,18942
166,18943
166,18944
166,18945
166,18972
166,19024
166,19025
166,19026
166,19027
166,19028
166,19029
166,19030
166,19031
166,19032
166,19033
166,19041
167,185
167,1119
167,10106
167,18818
167,18937
167,18938
167,18939
167,18940
167,18941
167,18942
167,18943
167,18944
167,18945
167,18946
167,18973
167,19025
167,19026
167,19027
167,19028
167,19029
167,19030
167,19031
167,19032
167,19033
167,19034
167,19042
168,41
168,186
168,1120
168,6725
168,16668
168,17844
168,18369
168,18693
168,18819
168,18938
168,18939
168,18940
168,18941
168,18942
168,18943
168,18944
168,18945
168,18946
168,18947
168,18974
168,19026
168,19027
168,19028
168,19029
168,19030
168,19031
168,19032
168,19033
168,19034
168,19035
168,19043
169,311
169,594
169,6726
169,11958
169,12169
169,18820
169,18939
169,18940
169,18941
169,18942
169,18943
169,18944
169,18945
169,18946
169,18947
169,18948
169,18975
169,19027
169,19028
169,19029
169,19030
169,19031
169,19032
169,19033
169,19034
169,19035
169,19036
169,19044
170,143
170,4299
170,6727
170,18418
170,18821
170,18940
170,18941
170,18942
170,18943
170,18944
170,18945
170,18946
170,18947
170,18948
170,18949
170,18976
170,19028
170,19029
170,19030
170,19031
170,19032
170,19033
170,19034
170,19035
170,19036
170,19037
170,19045
170,19309
170,19310
170,19311
170,19312
170,19317
170,19319
170,19320
170,19321
170,19322
170,19323
170,19324
170,19325
170,19326
170,19327
170,19342
170,19343
170,19344
170,19496
171,130
171,4297
171,6728
171,9297
171,13159
171,18822
171,18941
171,18942
171,18943
171,18944
171,18945
171,18946
171,18947
171,18948
171,18949
171,18950
171,18977
171,19029
171,19030
171,19031
171,19032
171,19033
171,19034
171,19035
171,19036
171,19037
171,19038
171,19046
172,86
172,6729
172,18249
172,18532
172,18603
172,18728
172,18729
172,18823
172,18942
172,18943
172,18944
172,18945
172,18946
172,18947
172,18948
172,18949
172,18950
172,18951
172,18978
172,19030
172,19031
172,19032
172,19033
172,19034
172,19035
172,19036
172,19037
172,19038
172,19039
172,19047
173,13159
173,18441
173,18824
173,18943
173,18944
173,18945
173,18946
173,18947
173,18948
173,18949
173,18950
173,18951
173,18952
173,18979
173,19031
173,19032
173,19033
173,19034
173,19035
173,19036
173,19037
173,19038
173,19039
173,19040
173,19048
174,141
174,185
174,1379
174,18825
174,18944
174,18945
174,18946
174,18947
174,18948
174,18949
174,18950
174,18951
174,18952
174,18953
174,18980
174,19032
174,19033
174,19034
174,19035
174,19036
174,19037
174,19038
174,19039
174,19040
174,19041
174,19049
174,19064
175,23
175,1380
175,6732
175,12566
175,18826
175,18945
175,18946
175,18947
175,18948
175,18949
175,18950
175,18951
175,18952
175,18953
175,18954
175,18981
175,19033
175,19034
175,19035
175,19036
175,19037
175,19038
175,19039
175,19040
175,19041
175,19042
175,19050
176,3
176,1379
176,1380
176,1381
176,16112
176,18377
176,18732
176,18827
176,18946
176,18947
176,18948
176,18949
176,18950
176,18951
176,18952
176,18953
176,18954
176,18955
176,18982
176,19034
176,19035
176,19036
176,19037
176,19038
176,19039
176,19040
176,19041
176,19042
176,19043
176,19051
177,39
177,150
177,195
177,319
177,681
177,1380
177,6734
177,9303
177,15080
177,18734
177,18828
177,18947
177,18948
177,18949
177,18950
177,18951
177,18952
