162,1000621,154,28.7;27.4
163,1000627,154,27.5;27.9
164,1000629,154,28.3;28.3
165,1000632,154,28;27.9
166,1000640,154,27.8;19.8
167,1000656,154,29.4;19.3
168,1000671,154,29.1;18.7
169,1000681,133,12.4;8.4
170,1000685,148,27.2;20.8
171,1000686,132,9.9;12.5
172,1000691,133,12.6;7.9
173,1000692,133,6;10.6
174,1000705,133,6.3;11
175,1000717,148,24.9;27.8
176,1000718,154,28.1;28.1
177,1000731,153,15.3;18
178,1000732,153,15.3;18
179,1000734,148,21.4;22.2
180,1000740,148,26.6;25.3
181,1000741,148,20.1;21.7
182,1000742,148,20.3;22.2
183,1000748,148,18.9;20.6
184,1000756,152,21.8;29.3
185,1000764,154,25.8;28.2
186,1000766,152,11.7;25
187,1000767,152,11.8;25.6
188,1000768,133,14.6;9.4
189,1000774,133,5.2;7.8
190,1000775,133,6.4;8.3
191,1000776,155,23.7;24.3
192,1000777,155,21.5;30.1
193,1000784,154,27.7;29
194,1000786,133,8.4;8.9
195,1000788,133,10.3;8.5
196,1000789,133,10.5;8.8
197,1000792,148,23.5;20.7
198,1000793,148,22;19.3
199,1000794,148,23.7;19.4
200,1000795,153,27;20.7
201,1000815,133,6.5;7.8
202,1000821,152,17.2;27.1
203,1000823,153,25.5;20.2
204,1000856,129,8.1;15.2
205,1000857,129,7.9;14.5
206,1000859,129,7.9;14.2
207,1000895,129,4.5;11.2
208,1000898,129,4.3;11.3
209,1000899,129,4.3;11.3
210,1000909,129,4.7;11.4
211,1000911,129,4.5;11.3
212,1000914,129,4.4;11.9
213,1000915,128,11.6;7.9
214,1000916,128,11.2;7.9
215,1000918,128,12.9;13.8
216,1000919,128,12.1;13.9
217,1000926,128,11;6.3
218,1000927,128,11.2;6.1
219,1000937,128,10.9;6.2
220,1000938,128,11.1;6.4
221,1000946,128,10;7.9
222,1000947,128,10.1;8.2
223,1000950,128,9.9;7.9
224,1000956,128,10.1;8
225,1000957,128,10.2;8.3
226,1000959,128,9.9;8.4
227,1000962,128,9.5;8.4
228,1000965,128,9.7;8.5
229,1000969,181,11.3;11.5
230,1000970,128,10.9;10.9
231,1000971,128,10.2;15.1
232,1000972,128,11.6;11.1
233,1000973,128,9.4;8.1
234,1000981,128,11.4;11.3
235,1000984,128,11.3;11.1
236,1000995,128,10.1;15
237,1000996,128,10.6;15.1
238,1000997,128,10.6;14.9
239,1000998,128,10.2;15
240,1000999,128,10.6;15.1
241,1001000,128,10.5;15.4
242,1001001,128,10.1;14.8
243,1001005,128,10.1;15.4
244,1001009,128,10.6;15.4
245,1001011,128,10;15.2
246,1001015,128,11.3;8.1
247,1001016,128,10.3;13.6
248,1001023,129,9.6;10.7
249,1001024,128,11.8;14.7
250,1001027,129,12.1;11
251,1001028,181,10.4;11.1
252,1001029,129,11.4;10.9
253,1001140,132,11.7;13.5
254,1001148,132,13.5;14.1
255,1001173,148,19.2;28.2
256,1001186,153,24.4;20.3
257,1001194,152,13.1;22.7
258,1001202,129,8.5;11.4
259,1001203,129,8.1;11.6
260,1001204,129,8.6;11.8
261,1001205,129,6.5;11.9
262,1001207,129,6;12.3
263,1001208,129,6.6;12.2
264,1001209,129,9.1;11.5
265,1001213,152,20.1;26.1
266,1001217,129,8.4;11.5
267,1001276,132,11.5;11.2
268,1001280,148,23.2;19
269,1001285,130,9.8;8.7
270,1001286,130,9.4;10.2
271,1001287,130,9.6;10.2
272,1001288,130,8.2;11.5
273,1001289,130,7;12.6
274,1001291,130,7.9;12
275,1001292,130,8.7;11.2
276,1001294,130,6.9;12.6
277,1001295,131,9.4;11.8
278,1001297,131,13.2;12.3
279,1001299,131,10.8;14.3
280,1001301,130,11.5;9.5
281,1001304,156,21.9;4.9
282,1001308,130,11.8;9
283,1001309,130,11.9;8.9
284,1001313,130,11.5;9.1
285,1001353,130,11.6;9.6
286,1001354,130,10.5;9.4
287,1001361,130,8.9;12.8
288,1001379,130,8.1;9.3
289,1001390,130,7.7;11
290,1001425,141,23.7;13.6
291,1001426,141,23.9;13.7
292,1001427,141,23.5;13.9
293,1001428,141,23.8;14.2
294,1001434,141,20.7;18.5
295,1001436,141,20.6;17.4
296,1001438,141,20.8;18.5
297,1001439,141,20.6;18.4
298,1001445,141,21.2;17.7
299,1001447,141,20.8;18.5
300,1001455,141,22.6;26.5
301,1001457,141,22.8;26.5
302,1001460,141,19.5;20.5
303,1001462,141,19.6;20.6
304,1001463,141,20;20.3
305,1001465,141,19.6;20.4
306,1001466,141,19.6;20.4
307,1001469,141,20.5;24.3
308,1001474,141,21;25.1
309,1001484,141,23.3;16
310,1001497,141,23.2;27.9
311,1001500,141,23.1;27.7
312,1001537,128,10;7.9
313,1001539,129,5.2;15.1
314,1001540,129,7.1;12.3
315,1001541,141,19.4;20.6
316,1001563,141,21.3;18.4
317,1001564,141,21.2;18.5
318,1001578,141,20.7;18.3
319,1001602,141,23.4;16
320,1001603,141,23.2;16.3
321,1001604,141,16.3;21.9
322,1001605,141,23.3;16
323,1001634,130,8.6;9.4
324,1001646,130,9.4;9.7
325,1001657,131,13.1;10.5
326,1001675,131,9.4;11.4
327,1001678,130,11.6;9
328,1001679,131,14;10
329,1001680,131,11.8;13.2
330,1001685,131,14;13.1
331,1001691,131,14;13.3
332,1001692,131,13.7;13
333,1001693,131,13.7;13
334,1001697,131,13.2;12.3
335,1001698,131,12.9;12.5
336,1001708,130,6.2;12.8
337,1001709,130,6.4;12.9
338,1001710,130,6.4;12.9
339,1001711,130,6.4;12.9
340,1001712,130,6.4;12.9
341,1001739,131,9.3;12
342,1001766,131,9.2;13.9
343,1001787,129,9.9;11.4
344,1001788,138,34.8;31.7
345,1001791,138,27.7;27.1
346,1001794,130,12;9
347,1001796,140,23.1;16.5
348,1001799,145,13.9;24
349,1001821,131,10.7;12.9
350,1001857,131,10.3;10.9
351,1001859,130,8.3;10.9
352,1001894,130,12.2;8.1
353,1001914,131,12.6;11.9
354,1001937,131,12;10.4
355,1001939,131,11.3;10.4
356,1001940,131,12.6;10.4
357,1001942,131,10.6;11
358,1001945,131,9;13.8
359,1001949,131,9.5;12.9
360,1001963,131,13.3;9.8
361,1001964,131,13.6;9.8
362,1001965,131,13.6;10
363,1001966,131,13.7;9.5
364,1001967,131,13.8;9.7
365,1001968,131,13.9;9.8
366,1001970,131,13.9;11
367,1001972,131,14.2;11
368,1001973,131,14.2;11.2
369,1001974,130,9.8;9
370,1001975,130,7.9;11.3
371,1001977,131,10;12.5
372,1001978,130,12.3;8.3
373,1001992,140,25.9;24.3
374,1002001,140,26;24.1
375,1002005,140,26;24.2
376,1002006,140,25.9;24.3
377,1002014,140,16.4;29.5
378,1002022,140,21.7;22.7
379,1002027,140,16.3;29.6
380,1002030,140,15.5;28.1
381,1002044,140,16.4;29.6
382,1002047,140,17;29.5
383,1002049,140,20.3;27.9
384,1002056,140,22.6;17.3
385,1002058,140,22.6;17.1
386,1002061,140,26.2;18.2
387,1002062,140,26.2;18.2
388,1002064,140,23.1;17.2
389,1002065,140,22.6;17.3
390,1002066,140,17.9;16
391,1002067,140,17.9;16
392,1002068,140,15.7;18.5
393,1002069,140,15.7;18.5
394,1002070,140,15.6;18.1
395,1002071,140,14.9;18.9
396,1002079,128,11.1;9.1
397,1002107,129,8;14.5
398,1002108,134,20.3;22.3
399,1002110,138,27.8;26.9
400,1002111,134,17.3;20.6
401,1002112,135,32.7;19.8
402,1002113,138,27.7;25.7
403,1002115,135,32.7;19.8
404,1002119,134,25.2;27.3
405,1002221,135,27.1;17.2
406,1002229,135,21.4;33.4
407,1002231,135,23.5;28
408,1002232,135,25.1;33.7
409,1002233,135,25.9;33.9
410,1002234,135,25.1;33.1
411,1002235,135,26.2;33.2
412,1002236,135,25.1;35
413,1002237,135,24.8;35.1
414,1002238,135,26.4;33.7
415,1002240,135,23.8;36.1
416,1002274,135,20.7;38.7
417,1002277,131,9.2;11.7
418,1002278,130,9.4;10.1
419,1002279,130,7.3;12.4
420,1002280,131,10.5;13.1
421,1002281,131,8.9;13.6
422,1002282,131,11.3;14.3
423,1002283,131,13.9;13.2
424,1002285,140,28;16.8
425,1002296,141,18.6;25.5
426,1002298,131,10.8;14.3
427,1002299,131,9.2;13.6
428,1002300,130,7.7;12.4
429,1002301,130,7.6;12.4
430,1002302,130,7.7;12.5
431,1002305,140,21.7;22.9
432,1002306,140,21.7;22.8
433,1002307,145,13.5;23.4
434,1002308,145,13.7;24.8
435,1002309,145,13.9;24.3
436,1002310,145,25.1;14.7
437,1002311,145,25.1;14.6
438,1002312,145,25.1;14.6
439,1002313,145,25;14.7
440,1002314,145,25.1;14.6
441,1002315,140,13.6;10.5
442,1002316,140,12.7;14.4
443,1002317,140,16;7.1
444,1002322,140,23.8;21.7
445,1002323,140,24.1;21.6
446,1002324,140,23.7;22.1
447,1002365,146,18.1;13.5
448,1002367,137,21.5;21.4
449,1002371,152,11.8;25.5
450,1002372,153,17.1;28.8
451,1002373,153,17.1;28.7
452,1002374,153,25.5;20.1
453,1002375,153,25.5;20.1
454,1002376,154,21.6;25.8
455,1002377,154,21.7;25.9
456,1002384,155,26;28.3
457,1002388,128,13.1;12.7
458,1002391,130,8.3;9
459,1002394,132,9.8;11
460,1002397,153,16.7;28.3
461,1002398,147,22.1;29.4
462,1002401,155,12.6;16.7
463,1002433,129,11.1;11.2
464,1002434,129,11.1;11.2
465,1002445,135,24.2;40.2
466,1002446,135,20.7;38.3
467,1002447,135,23.7;29
468,1002448,135,22.3;29.2
469,1002449,135,22.3;29.2
470,1002450,135,22.3;29.2
471,1002451,135,22.1;29.3
472,1002452,135,22.4;29.1
473,1002453,135,28.1;34.3
474,1002454,135,27.1;33.7
475,1002455,135,25.4;33.8
476,1002456,135,19.5;36.1
477,1002463,135,26.4;36.9
478,1002464,135,26.5;36.9
479,1002465,135,26.4;36.9
480,1002515,135,21.2;38.1
481,1002550,135,31.1;19.3
482,1002571,135,32.4;19.9
483,1002579,135,31.6;20.2
484,1002591,135,32.8;19.4
485,1002600,135,31;19.5
486,1002605,135,27;22.1
487,1002611,135,31.3;19.2
488,1002614,135,31.3;19.5
489,1002626,134,25.6;17
490,1002627,134,25.5;17.2
491,1002628,134,25.4;16.8
492,1002629,134,22.5;17.7
493,1002630,134,25;27.3
494,1002631,134,21.4;15.3
495,1002632,134,21.5;15.6
496,1002633,134,26.1;16.6
497,1002634,134,24.9;17.1
498,1002635,134,22.1;18.4
499,1002636,134,21.8;16
500,1002637,134,23.3;16.3
501,1002638,134,24.8;17.6
502,1002639,134,25.4;16
503,1002640,134,24.1;24.1
504,1002641,134,25.2;23.9
505,1002642,134,25.3;24
506,1002643,134,25.3;23.8
507,1002644,134,21.1;12.4
508,1002645,134,18.5;14.7
509,1002646,134,20.3;13.2
510,1002647,134,20.7;12.8
511,1002648,134,21.4;12.3
512,1002651,135,23.6;34.9
513,1002652,135,35.5;15.3
514,1002653,135,35.6;15.2
515,1002654,135,33.5;15.3
516,1002655,135,35.2;17.6
517,1002656,135,33.6;17.7
518,1002657,135,32.2;20
519,1002658,135,27.7;15.3
520,1002659,135,32.1;20
521,1002660,135,32.3;21.3
522,1002661,135,32.9;20.7
523,1002678,135,27.7;14.9
524,1002679,128,11.1;6.1
525,1002680,128,11.2;6.3
526,1002682,128,9.5;8.1
527,1002683,135,32.6;19.8
528,1002684,138,27.4;23.2
529,1002685,135,16.7;34.9
530,1002686,135,32.5;20
531,1002687,135,32.7;19.1
532,1002688,135,31;20.7
533,1002689,135,32.8;14.2
534,1002693,128,11.1;10.9
535,1002694,198,3.5;3.4
536,1002695,128,10.7;11.1
537,1002697,181,11.6;11.1
538,1002698,181,11.4;11.3
539,1002703,128,10.9;11.2
540,1002713,135,32.5;20.1
541,1002714,135,32.9;14.1
542,1002715,135,32.8;14.1
543,1002732,181,11.4;11.5
544,1002754,153,17;28.2
545,1002755,153,17.1;28.2
546,1002762,153,17.4;28.8
547,1002768,154,21.9;26.5
548,1002779,154,20.7;25.9
549,1002780,154,19.6;25.3
550,1002800,154,21;24.9
551,1002804,154,20.9;24.9
552,1002815,154,20.9;24.9
553,1002829,133,8;11.1
554,1002830,132,11.9;13
555,1002932,148,20.1;31
556,1002934,153,18.1;20.2
557,1002935,153,18.1;20.2
558,1002937,152,20;25.2
559,1002946,148,20.6;28.2
560,1002947,141,19.5;20.5
561,1002948,141,19.8;20.6
562,1002949,141,19.8;20.7
563,1002950,141,19.8;20.7
564,1002951,141,19.8;20.8
565,1002955,141,16.9;23.8
566,1002960,152,20.1;26.1
567,1002961,148,20.1;20.7
568,1002962,148,24.5;20.7
569,1002963,148,28.1;29.9
570,1002965,153,22.4;21.4
571,1002966,153,23.9;18.8
572,1002967,153,27.3;19.2
573,1002968,153,28.1;19.7
574,1002998,152,15.8;20.6
575,1003001,152,16.7;26.3
576,1003002,148,17.6;27.3
577,1003006,152,19.9;27.1
578,1003027,205,6.2;6.1
579,1003057,152,16.7;26.3
580,1003061,204,3.5;3.4
581,1003066,153,19.3;22.6
582,1003067,153,19.3;22.7
583,1003068,153,19.3;22.7
584,1003072,154,24.7;27.6
585,1003073,154,24.7;27.6
586,1003075,154,30.2;20.2
587,1003239,134,15.8;16.4
588,1003240,134,13.4;14.6
589,1003241,134,17.3;8.8
590,1003242,134,15.6;16.9
591,1003243,134,15.8;16.7
592,1003244,138,34.4;32
593,1003245,138,34.5;31.9
594,1003246,138,30.3;30.5
595,1003249,128,9.9;7.9
596,1003252,129,8.4;11.8
597,1003253,129,8.2;11.9
598,1003254,129,6.3;11.9
599,1003257,134,25.5;17.3
600,1003258,135,32.5;20.4
601,1003259,135,25.5;35
602,1003260,135,21.4;38.7
603,1003261,137,30.6;31.2
604,1003262,137,20.7;20.6
605,1003263,138,34.8;31.3
606,1003264,138,26.2;26.1
607,1003265,138,26;26.1
608,1003266,138,22.5;22.7
609,1003267,139,14.8;24.2
610,1003268,139,30;23.7
611,1003269,139,30.6;23.3
612,1003270,139,26.1;26.4
613,1003272,129,5.9;12.2
614,1003274,129,9;11.5
615,1003275,129,8.2;11.5
616,1003277,129,8.5;11.5
617,1003281,128,13.1;12.8
618,1003282,128,11.1;6
619,1003283,138,34.8;32.1
620,1003284,138,34.7;32
621,1003285,138,34.8;31.9
622,1003286,138,34.9;31.9
623,1003349,134,25.5;16.9
624,1003355,129,10;11.3
625,1003359,138,26.7;25.5
626,1003393,138,27.5;28.5
627,1003438,138,22.4;20
628,1003450,138,23.2;22.2
629,1003475,138,23.1;20.3
630,1003505,129,7.5;12.3
631,1003516,129,7.5;14.6
632,1003546,135,32.7;19.8
633,1003547,135,32.7;19.8
634,1003548,135,32.7;19.8
635,1003550,128,12.7;12.8
636,1003556,135,20.7;38.3
637,1003585,137,33.5;29.2
638,1003596,129,10.4;11.1
639,1003598,128,10.9;11.4
640,1003601,128,11.1;11
641,1003603,129,11.6;11.3
642,1003604,129,10;11.1
643,1003621,129,7.3;15.4
644,1003628,129,7.5;14.6
645,1003629,129,7.8;14.7
646,1003674,133,12.7;9.4
647,1003675,133,14.2;9.2
648,1003676,133,9.3;8.1
649,1003681,140,15.1;29.2
650,1003682,140,15.9;29.7
651,1003683,140,15.4;27.8
652,1003684,140,15.2;29.2
653,1003685,140,17.1;28.7
654,1003724,140,25.6;24.1
655,1003725,140,25.6;24.7
656,1003735,140,22.4;16.8
657,1003737,140,22.3;16.1
658,1003783,212,6.9;6.1
659,1003785,140,11.6;13.8
660,1003814,140,26.7;21.3
661,1003816,140,16.7;15.6
662,1003817,130,9.7;10.3
663,1003818,131,14.3;13.2
664,1003819,131,11.5;13.4
665,1003820,130,9.9;8.8
666,1003821,131,11.2;11.3
667,1003822,141,20.9;18.5
668,1003823,131,11.2;11.3
669,1003824,131,14.3;13.2
670,1003825,131,14.3;13.2
671,1003826,131,11.5;13.4
672,1003827,130,9.9;10.2
673,1003829,146,18.5;14.2
674,1003830,146,15.4;30.9
675,1003889,140,25.7;24.5
676,1003890,130,10.8;8.3
677,1003896,131,9.3;11.6
678,1003897,130,7.3;12.4
679,1003898,130,9;9.7
680,1003899,131,12.8;11.4
681,1003902,131,9.7;10.8
682,1003908,131,13.9;10.4
683,1003909,131,11.6;14.6
684,1003910,131,11.1;14.5
685,1003911,131,9.5;11.4
686,1003912,131,13.9;13.1
687,1003913,131,11.7;11.4
688,1003914,131,14.3;13.2
689,1003915,131,11.5;13.4
690,1003916,131,14.3;13.2
691,1003917,131,14.3;13.2
692,1003918,131,11.2;11.3
693,1003919,131,11.5;13.4
694,1003920,131,14.3;13.2
695,1003921,131,11.7;11.4
696,1003924,131,14.3;13.2
697,1003926,131,9.6;11.1
698,1003927,131,13.3;10.5
699,1003929,145,13.9;23.6
700,1003931,145,13.8;23.3
701,1003932,145,13.6;23.3
702,1003936,145,11.1;21.4
703,1003937,145,11.1;21.4
704,1003939,145,10.6;16.6
705,1003940,145,10.6;16.6
706,1003941,145,19.8;24.7
707,1003942,145,14.6;26.3
708,1003943,145,14.7;26.3
709,1003944,145,14.7;26.3
710,1003945,141,21.9;22.4
711,1003946,145,11.1;21.3
712,1003947,145,14;24.2
713,1003952,145,10.8;16.9
714,1003953,145,10.3;17.4
715,1003954,145,10.1;17
716,1003955,145,10.8;17.6
717,1003956,145,10.8;16.2
718,1003958,145,11.5;22.2
719,1003964,145,13.9;24.7
720,1003965,145,14;23.4
721,1003966,145,14;23.9
722,1003967,145,13.6;24.1
723,1003969,145,11.3;21.4
724,1003975,145,13.1;15.8
725,1003976,145,10.4;16.1
726,1003977,145,17.4;27.9
727,1003978,145,12.6;23.2
728,1003984,130,12.1;8.6
729,1003985,140,25.5;24.4
730,1003987,130,11.9;8.2
731,1003988,130,11.6;9.6
732,1003990,130,12.7;8.4
733,1003992,130,11.4;8.1
734,1003994,130,11.5;8.7
735,1003995,141,22.9;27.8
736,1003996,141,25.5;32.2
737,1004002,210,6.1;6
738,1004003,210,6.1;6
739,1004004,130,8.4;8.9
740,1004005,131,8.7;13.1
741,1004038,140,12.1;13.8
742,1004042,145,10.1;17
743,1004070,140,12.3;14.9
744,1004071,140,12.3;14.6
745,1004091,130,11.7;9.1
746,1004092,140,16.6;29.4
747,1004093,131,10.7;13.4
748,1004094,140,13.2;13.8
749,1004096,140,12.5;14.9
750,1004097,131,10.7;12.7
751,1004098,130,10.8;9.4
752,1004099,131,12.6;9.6
753,1004140,141,20;20
754,1004141,145,11;23.9
755,1004142,145,21;20.8
756,1004147,141,20.9;18.5
757,1004148,141,21.5;18
758,1004149,141,16.6;20.8
759,1004150,141,16.6;20.9
760,1004160,147,20.8;30.9
761,1004222,130,11.6;9.2
762,1004223,130,11.7;9.1
763,1004224,145,17;22.7
764,1004225,140,22.7;27.1
765,1004319,140,16;7.1
766,1004320,140,16;7.1
767,1004321,140,16;7.1
768,1004322,140,16.1;7.1
769,1004323,145,12.5;23.3
770,1004324,145,13.9;23.6
771,1004325,145,13.4;24.1
772,1004327,145,13.2;23.5
773,1004330,145,17;25.4
774,1004331,130,10.8;8.5
775,1004333,130,9.2;9.2
776,1004336,130,10.9;11.3
777,1004344,137,30.4;30.8
778,1004347,135,23.9;33
779,1004348,156,29.8;12.5
780,1004349,156,30.3;12.4
781,1004417,130,10.5;9.5
782,1004418,131,8.9;13.6
783,1004419,131,10.5;13.1
784,1004421,140,15.1;29.3
785,1004422,140,15.3;18.5
786,1004423,141,19.5;20.7
787,1004425,145,13.8;23.2
788,1004426,145,13.3;23.3
789,1004427,145,13.9;24.8
790,1004428,145,10.8;16.7
791,1004429,146,18.3;12.7
792,1004430,146,15.9;29
793,1004431,146,15.9;30
794,1004432,146,14.4;26.6
795,1004433,130,10.7;11.1
796,1004434,130,10.6;11.2
797,1004437,145,21.9;21.2
798,1004470,130,9.6;10.4
799,1004472,138,28.1;21.8
800,1004473,138,28.3;21.9
801,1004474,138,28.4;21.9
802,1004475,138,28.4;21.9
803,1004476,138,28.3;21.9
804,1004477,138,28.5;22.1
805,1004478,138,28.5;22.1
806,1004506,145,13.1;23.4
807,1004531,145,13.4;23.7
808,1004556,145,13.5;24.9
809,1004575,145,12.5;23.1
810,1004576,130,8.4;8.9
811,1004582,145,14.8;30.1
812,1004584,145,14.2;24.3
813,1004597,146,15.6;26.3
814,1004598,147,21.4;22.1
815,1004599,141,23.2;29.9
816,1004600,141,24;27
817,1004601,141,20.2;26.7
818,1004603,140,11.6;13.8
819,1004605,146,20.1;10.4
820,1004608,146,20.2;10.4
821,1004610,146,20.4;9.9
822,1004612,148,19.1;28.1
823,1004613,148,20.1;27.7
824,1004614,148,20.1;27.8
825,1004615,148,20.1;27.7
826,1004619,148,20.1;27.6
827,1004620,148,20.1;27.6
828,1004621,130,11.7;9.5
829,1004623,140,27.8;17.1
830,1004624,140,27.8;17.1
831,1004741,148,22.5;21.7
832,1004743,140,23.2;16.6
833,1004745,138,34.4;31.2
834,1004883,212,6.8;6.2
835,1004884,212,6.8;6.1
836,1004885,212,6.8;6.2
837,1004886,152,22;30.9
838,1004887,140,24.6;20.5
839,1004888,135,29.2;14.4
840,1004894,146,18.7;12.9
841,1004914,146,24.8;40.9
842,1004917,146,14.3;29.9
843,1004962,146,15.4;29.6
844,1004990,140,12.6;14.3
845,1005012,212,6.5;6
846,1005015,212,6.7;6.2
847,1005017,146,20.2;10.3
848,1005018,145,14;23.5
849,1005021,140,12;14.3
850,1005064,138,28.1;21.5
851,1005116,212,6.9;6.1
852,1005119,212,6.7;6.2
853,1005122,212,6.9;6.1
854,1005128,212,6.9;6.1
855,1005136,145,11;21.8
856,1005156,145,14;24.5
857,1005159,212,6.2;4.9
858,1005177,128,11.7;11.8
859,1005178,128,10.3;15.3
860,1005180,138,21.8;20.1
861,1005181,138,19.6;23.1
862,1005182,180,19.4;17.4
863,1005184,250,4.5;5.5
864,1005199,129,4.2;11.4
865,1005200,134,19.3;16.4
866,1005201,134,19.5;16.2
867,1005208,138,27.8;25.7
868,1005209,138,27.7;25.6
869,1005210,138,27.7;25.6
870,1005211,138,25.5;27.6
871,1005214,138,25;27
872,1005215,138,25;26.7
873,1005217,135,23.5;28
874,1005220,135,21.4;29.8
875,1005221,135,21.4;29.7
876,1005227,139,15.2;24
877,1005228,128,7.4;14.7
878,1005229,137,31.9;30.6
879,1005235,137,35.1;29.7
880,1005236,137,35.1;29.6
881,1005237,137,35.2;29.4
882,1005249,139,14.7;24.3
883,1005251,137,32.4;25.8
884,1005252,137,33.2;29
885,1005253,137,32.7;31.5
886,1005254,137,30.3;28.8
887,1005392,138,25.6;25.9
888,1005393,138,25.9;27.9
889,1005394,138,26.4;26.4
890,1005395,138,31.9;27.3
891,1005396,138,25.6;23.7
892,1005398,138,27.3;29.1
893,1005409,135,24.6;33.1
894,1005410,129,7.5;15.4
895,1005411,128,11.5;10.9
896,1005412,129,9;11.2
